tile_id	chrom	start	tss_count	gc	n_frac	cpg_n
chr15:26000000-26500000	chr15	26000000	1	0.40194	0	2
chr15:26500000-27000000	chr15	26500000	1	0.401372	0	1
chr15:27000000-27500000	chr15	27000000	2	0.430564	0	1
chr15:27500000-28000000	chr15	27500000	4	0.46502	0	6
chr15:28000000-28500000	chr15	28000000	1	0.412616	0	0
chr15:28500000-29000000	chr15	28500000	0	0.377016	0	0
chr15:29000000-29500000	chr15	29000000	0	0.37318	0	0
chr15:29500000-30000000	chr15	29500000	1	0.386512	0	0
chr15:30000000-30500000	chr15	30000000	1	0.398266	0	1
chr15:30500000-31000000	chr15	30500000	1	0.419346	0	1
chr15:31000000-31500000	chr15	31000000	5	0.452652	0	4
chr15:31500000-32000000	chr15	31500000	2	0.428234	0	1
chr15:32000000-32500000	chr15	32000000	4	0.414222	0	1
chr15:32500000-33000000	chr15	32500000	3	0.402048	0	2
chr15:33000000-33500000	chr15	33000000	2	0.39045	0	0
chr15:33500000-34000000	chr15	33500000	2	0.407606	0	1
chr15:34000000-34500000	chr15	34000000	9	0.427572	0	5
chr15:34500000-35000000	chr15	34500000	3	0.410448	0	2
chr15:35000000-35500000	chr15	35000000	4	0.399754	0	5
chr15:35500000-36000000	chr15	35500000	3	0.404684	0	1
chr15:36000000-36500000	chr15	36000000	8	0.445112	0	5
chr15:36500000-37000000	chr15	36500000	3	0.46097	0	4
chr15:37000000-37500000	chr15	37000000	4	0.449466	0	4
chr15:37500000-38000000	chr15	37500000	2	0.426104	0	2
chr15:38000000-38500000	chr15	38000000	5	0.456924	0	5
chr15:38500000-39000000	chr15	38500000	8	0.435824	0.1	6
chr15:39000000-39500000	chr15	39000000	1	0.37785	0	1
chr15:39500000-40000000	chr15	39500000	8	0.424696	0	2
chr15:40000000-40500000	chr15	40000000	2	0.389002	0	1
chr15:40500000-41000000	chr15	40500000	0	0.37609	0	0
chr15:41000000-41500000	chr15	41000000	2	0.391124	0	1
chr15:41500000-42000000	chr15	41500000	1	0.393356	0	1
chr15:42000000-42500000	chr15	42000000	0	0.378802	0	0
chr15:42500000-43000000	chr15	42500000	1	0.382264	0	0
chr15:43000000-43500000	chr15	43000000	4	0.382506	0	3
chr15:43500000-44000000	chr15	43500000	1	0.379482	0	0
chr15:44000000-44500000	chr15	44000000	5	0.382216	0	2
chr15:44500000-45000000	chr15	44500000	4	0.387524	0	3
chr15:45000000-45500000	chr15	45000000	0	0.368664	0	0
chr15:45500000-46000000	chr15	45500000	0	0.370886	0	0
chr15:46000000-46500000	chr15	46000000	3	0.364604	0	0
chr15:46500000-47000000	chr15	46500000	0	0.366348	0	0
chr15:47000000-47500000	chr15	47000000	0	0.36648	0	0
chr15:47500000-48000000	chr15	47500000	0	0.352848	0	0
chr15:48000000-48500000	chr15	48000000	0	0.351896	0	0
chr15:48500000-49000000	chr15	48500000	1	0.367834	0	1
chr15:49000000-49500000	chr15	49000000	0	0.36676	0	0
chr15:49500000-50000000	chr15	49500000	0	0.363606	0	0
chr15:50000000-50500000	chr15	50000000	0	0.374134	0	0
chr15:50500000-51000000	chr15	50500000	2	0.37086	0	2
chr15:51000000-51500000	chr15	51000000	1	0.387246	0	0
chr15:51500000-52000000	chr15	51500000	4	0.418374	0	4
chr15:52000000-52500000	chr15	52000000	1	0.393358	0	0
chr15:52500000-53000000	chr15	52500000	1	0.40687	0	1
chr15:53000000-53500000	chr15	53000000	2	0.410104	0	2
chr15:53500000-54000000	chr15	53500000	1	0.392386	0	1
chr15:54000000-54500000	chr15	54000000	3	0.394106	0	1
chr15:54500000-55000000	chr15	54500000	8	0.41731	0	5
chr15:55000000-55500000	chr15	55000000	3	0.422204	0	1
chr15:55500000-56000000	chr15	55500000	1	0.40563	0	1
chr15:56000000-56500000	chr15	56000000	0	0.387258	0	0
chr15:56500000-57000000	chr15	56500000	2	0.385552	0	0
chr15:57000000-57500000	chr15	57000000	1	0.403244	0	0
chr15:57500000-58000000	chr15	57500000	8	0.45237	0	9
chr15:58000000-58500000	chr15	58000000	5	0.441848	0	2
chr15:58500000-59000000	chr15	58500000	6	0.453192	0	5
chr15:59000000-59500000	chr15	59000000	5	0.446492	0	3
chr15:59500000-60000000	chr15	59500000	2	0.429326	0	0
chr15:60000000-60500000	chr15	60000000	0	0.393098	0	0
chr15:60500000-61000000	chr15	60500000	3	0.40789	0	1
chr15:61000000-61500000	chr15	61000000	0	0.39149	0	0
chr15:61500000-62000000	chr15	61500000	3	0.430358	0	2
chr15:62000000-62500000	chr15	62000000	1	0.41069	0	0
chr15:62500000-63000000	chr15	62500000	0	0.387666	0	0
chr15:63000000-63500000	chr15	63000000	1	0.391158	0	0
chr15:63500000-64000000	chr15	63500000	10	0.440552	0	2
chr15:64000000-64500000	chr15	64000000	1	0.43094	0	2
chr15:64500000-65000000	chr15	64500000	1	0.39906	0	1
chr15:65000000-65500000	chr15	65000000	0	0.393294	0	0
chr15:65500000-66000000	chr15	65500000	3	0.411116	0	1
chr15:66000000-66500000	chr15	66000000	4	0.406478	0	2
chr15:66500000-67000000	chr15	66500000	4	0.459624	0	1
chr15:67000000-67500000	chr15	67000000	2	0.410706	0	3
chr15:67500000-68000000	chr15	67500000	0	0.412384	0	0
chr15:68000000-68500000	chr15	68000000	3	0.42441	0	1
chr15:68500000-69000000	chr15	68500000	2	0.42142	0	0
chr15:69000000-69500000	chr15	69000000	1	0.386832	0	0
chr15:69500000-70000000	chr15	69500000	1	0.376214	0	0
chr15:70000000-70500000	chr15	70000000	0	0.375418	0	0
chr15:70500000-71000000	chr15	70500000	0	0.379466	0	0
chr15:71000000-71500000	chr15	71000000	0	0.3981	0	0
chr15:71500000-72000000	chr15	71500000	2	0.428304	0	0
chr15:72000000-72500000	chr15	72000000	1	0.431166	0	1
chr15:72500000-73000000	chr15	72500000	3	0.472566	0	4
chr15:73000000-73500000	chr15	73000000	5	0.456442	0	5
chr15:73500000-74000000	chr15	73500000	5	0.499512	0	4
chr15:74000000-74500000	chr15	74000000	3	0.506766	0	4
chr15:74500000-75000000	chr15	74500000	25	0.466574	0	5
chr15:75000000-75500000	chr15	75000000	10	0.45317	0	3
chr15:75500000-76000000	chr15	75500000	23	0.507186	0	25
chr15:76000000-76500000	chr15	76000000	35	0.515916	0	34
chr15:76500000-77000000	chr15	76500000	18	0.470522	0	15
chr15:77000000-77500000	chr15	77000000	11	0.454054	0	2
chr15:77500000-78000000	chr15	77500000	8	0.493314	0	7
chr15:78000000-78500000	chr15	78000000	18	0.507994	0	8
chr15:78500000-79000000	chr15	78500000	26	0.525926	0	26
chr15:79000000-79500000	chr15	79000000	14	0.498024	0	16
chr15:79500000-80000000	chr15	79500000	20	0.503492	0	17
chr15:80000000-80500000	chr15	80000000	9	0.487498	0	8
chr15:80500000-81000000	chr15	80500000	6	0.444708	0	4
chr15:81000000-81500000	chr15	81000000	12	0.440676	0	8
chr15:81500000-82000000	chr15	81500000	19	0.48384	0	19
chr15:82000000-82500000	chr15	82000000	19	0.465116	0	9
chr15:82500000-83000000	chr15	82500000	12	0.475406	0	7
chr15:83000000-83500000	chr15	83000000	11	0.492124	0	10
chr15:83500000-84000000	chr15	83500000	7	0.499034	0	3
chr15:84000000-84500000	chr15	84000000	6	0.50537	0	6
chr15:84500000-85000000	chr15	84500000	12	0.480442	0	6
chr15:85000000-85500000	chr15	85000000	5	0.482638	0	11
chr15:85500000-86000000	chr15	85500000	11	0.50455	0	11
chr15:86000000-86500000	chr15	86000000	3	0.480016	0	2
chr15:86500000-87000000	chr15	86500000	1	0.458544	0	0
chr15:87000000-87500000	chr15	87000000	1	0.467414	0	2
chr15:87500000-88000000	chr15	87500000	1	0.466118	0	0
chr15:88000000-88500000	chr15	88000000	2	0.461972	0	0
chr15:88500000-89000000	chr15	88500000	17	0.48606	0	18
chr15:89000000-89500000	chr15	89000000	25	0.476752	0	17
chr15:89500000-90000000	chr15	89500000	2	0.39747	0	1
chr15:90000000-90500000	chr15	90000000	3	0.400648	0	1
chr15:90500000-91000000	chr15	90500000	3	0.409496	0	3
chr15:91000000-91500000	chr15	91000000	2	0.414156	0	2
chr15:91500000-92000000	chr15	91500000	3	0.403478	0	0
chr15:92000000-92500000	chr15	92000000	2	0.402208	0	1
chr15:92500000-93000000	chr15	92500000	1	0.421556	0	0
chr15:93000000-93500000	chr15	93000000	5	0.438836	0	7
chr15:93500000-94000000	chr15	93500000	1	0.422174	0	0
chr15:94000000-94500000	chr15	94000000	6	0.427292	0	5
chr15:94500000-95000000	chr15	94500000	1	0.4162	0	0
chr15:95000000-95500000	chr15	95000000	3	0.41977	0	3
chr15:95500000-96000000	chr15	95500000	4	0.441076	0	1
chr15:96000000-96500000	chr15	96000000	7	0.43756	0	3
chr15:96500000-97000000	chr15	96500000	3	0.44588	0	4
chr15:97000000-97500000	chr15	97000000	2	0.457076	0	2
chr15:97500000-98000000	chr15	97500000	13	0.490594	0	10
chr15:98000000-98500000	chr15	98000000	24	0.45244	0	8
chr15:98500000-99000000	chr15	98500000	23	0.488044	0	29
chr15:99000000-99500000	chr15	99000000	14	0.491028	0	12
chr15:99500000-100000000	chr15	99500000	12	0.459148	0	8
chr15:100000000-100500000	chr15	100000000	18	0.471544	0	12
chr15:100500000-101000000	chr15	100500000	8	0.48857	0	10
chr15:101000000-101500000	chr15	101000000	25	0.488308	0	11
chr15:101500000-102000000	chr15	101500000	22	0.484874	0	6
chr15:102000000-102500000	chr15	102000000	22	0.456048	0	18
chr15:102500000-103000000	chr15	102500000	19	0.467056	0	27
chr15:103000000-103494974	chr15	103000000	17	0.444118	0	9
chr16:0-500000	chr16	0	0	nan	1	0
chr16:500000-1000000	chr16	500000	0	nan	1	0
chr16:1000000-1500000	chr16	1000000	0	nan	1	0
chr16:1500000-2000000	chr16	1500000	0	nan	1	0
chr16:2000000-2500000	chr16	2000000	0	nan	1	0
chr16:2500000-3000000	chr16	2500000	0	nan	1	0
chr16:3000000-3500000	chr16	3000000	0	0.403053	0.1	0
chr16:3500000-4000000	chr16	3500000	12	0.432966	0	4
chr16:4000000-4500000	chr16	4000000	7	0.442988	0	6
chr16:4500000-5000000	chr16	4500000	18	0.476888	0.001074	15
chr16:5000000-5500000	chr16	5000000	12	0.474074	0	8
chr16:5500000-6000000	chr16	5500000	2	0.448888	0	1
chr16:6000000-6500000	chr16	6000000	0	0.427342	0	1
chr16:6500000-7000000	chr16	6500000	0	0.411434	0	0
chr16:7000000-7500000	chr16	7000000	0	0.420388	0	0
chr16:7500000-8000000	chr16	7500000	0	0.410862	0	0
chr16:8000000-8500000	chr16	8000000	2	0.435742	0	1
chr16:8500000-9000000	chr16	8500000	7	0.46041	0	5
chr16:9000000-9500000	chr16	9000000	0	0.437088	0	0
chr16:9500000-10000000	chr16	9500000	1	0.435028	0	3
chr16:10000000-10500000	chr16	10000000	8	0.452426	0	4
chr16:10500000-11000000	chr16	10500000	10	0.488646	0	6
chr16:11000000-11500000	chr16	11000000	11	0.456606	0	5
chr16:11500000-12000000	chr16	11500000	5	0.456272	0	2
chr16:12000000-12500000	chr16	12000000	0	0.423294	0	0
chr16:12500000-13000000	chr16	12500000	1	0.423516	0	0
chr16:13000000-13500000	chr16	13000000	8	0.445628	0	5
chr16:13500000-14000000	chr16	13500000	12	0.43559	0	8
chr16:14000000-14500000	chr16	14000000	6	0.4486	0	5
chr16:14500000-15000000	chr16	14500000	3	0.397218	0	1
chr16:15000000-15500000	chr16	15000000	0	0.406382	0	1
chr16:15500000-16000000	chr16	15500000	5	0.406282	0	4
chr16:16000000-16500000	chr16	16000000	5	0.39615	0	4
chr16:16500000-17000000	chr16	16500000	11	0.418124	0	4
chr16:17000000-17500000	chr16	17000000	17	0.45221	0	11
chr16:17500000-18000000	chr16	17500000	19	0.474808	0	19
chr16:18000000-18500000	chr16	18000000	18	0.49203	1.2e-05	12
chr16:18500000-19000000	chr16	18500000	10	0.464011	2e-06	13
chr16:19000000-19500000	chr16	19000000	3	0.387618	4e-06	0
chr16:19500000-20000000	chr16	19500000	9	0.402968	0	1
chr16:20000000-20500000	chr16	20000000	7	0.43048	0	6
chr16:20500000-21000000	chr16	20500000	22	0.457287	2e-06	14
chr16:21000000-21500000	chr16	21000000	7	0.45724	0	5
chr16:21500000-22000000	chr16	21500000	6	0.44191	0	5
chr16:22000000-22500000	chr16	22000000	6	0.444168	0	4
chr16:22500000-23000000	chr16	22500000	11	0.449966	0	2
chr16:23000000-23500000	chr16	23000000	11	0.443532	0	4
chr16:23500000-24000000	chr16	23500000	5	0.426622	0	5
chr16:24000000-24500000	chr16	24000000	4	0.434498	0	1
chr16:24500000-25000000	chr16	24500000	1	0.407752	0	0
chr16:25000000-25500000	chr16	25000000	2	0.408312	0	0
chr16:25500000-26000000	chr16	25500000	1	0.39554	0	0
chr16:26000000-26500000	chr16	26000000	3	0.397164	0	1
chr16:26500000-27000000	chr16	26500000	4	0.389174	0	2
chr16:27000000-27500000	chr16	27000000	3	0.385188	0	1
chr16:27500000-28000000	chr16	27500000	1	0.374272	0	0
chr16:28000000-28500000	chr16	28000000	0	0.388312	0	1
chr16:28500000-29000000	chr16	28500000	3	0.423712	0	2
chr16:29000000-29500000	chr16	29000000	2	0.416384	0	1
chr16:29500000-30000000	chr16	29500000	4	0.446386	0	3
chr16:30000000-30500000	chr16	30000000	7	0.45888	0	8
chr16:30500000-31000000	chr16	30500000	3	0.470342	0	4
chr16:31000000-31500000	chr16	31000000	7	0.45423	0	4
chr16:31500000-32000000	chr16	31500000	7	0.431752	0	4
chr16:32000000-32500000	chr16	32000000	17	0.436694	0	9
chr16:32500000-33000000	chr16	32500000	9	0.45375	0	5
chr16:33000000-33500000	chr16	33000000	8	0.43785	0	5
chr16:33500000-34000000	chr16	33500000	5	0.461436	0	4
chr16:34000000-34500000	chr16	34000000	0	0.454998	0	0
chr16:34500000-35000000	chr16	34500000	6	0.451502	0	4
chr16:35000000-35500000	chr16	35000000	4	0.465328	0	4
chr16:35500000-36000000	chr16	35500000	8	0.453216	0	9
chr16:36000000-36500000	chr16	36000000	14	0.412026	0	2
chr16:36500000-37000000	chr16	36500000	10	0.420154	0	4
chr16:37000000-37500000	chr16	37000000	2	0.383126	0	2
chr16:37500000-38000000	chr16	37500000	8	0.434804	0	5
chr16:38000000-38500000	chr16	38000000	10	0.434974	0	7
chr16:38500000-39000000	chr16	38500000	8	0.43959	0	6
chr16:39000000-39500000	chr16	39000000	1	0.406388	0	0
chr16:39500000-40000000	chr16	39500000	1	0.375946	0	1
chr16:40000000-40500000	chr16	40000000	0	0.372462	0	0
chr16:40500000-41000000	chr16	40500000	0	0.374634	0	0
chr16:41000000-41500000	chr16	41000000	0	0.377702	0	0
chr16:41500000-42000000	chr16	41500000	0	0.383546	0	1
chr16:42000000-42500000	chr16	42000000	2	0.396864	0	1
chr16:42500000-43000000	chr16	42500000	3	0.389372	0	1
chr16:43000000-43500000	chr16	43000000	2	0.380154	0	0
chr16:43500000-44000000	chr16	43500000	6	0.424282	0	2
chr16:44000000-44500000	chr16	44000000	8	0.42545	0	6
chr16:44500000-45000000	chr16	44500000	8	0.419112	0	4
chr16:45000000-45500000	chr16	45000000	6	0.401044	0	2
chr16:45500000-46000000	chr16	45500000	8	0.412016	0	2
chr16:46000000-46500000	chr16	46000000	4	0.402946	0	2
chr16:46500000-47000000	chr16	46500000	0	0.385184	0	0
chr16:47000000-47500000	chr16	47000000	0	0.376412	0	0
chr16:47500000-48000000	chr16	47500000	0	0.379748	0	0
chr16:48000000-48500000	chr16	48000000	5	0.413654	0	0
chr16:48500000-49000000	chr16	48500000	6	0.394276	0	2
chr16:49000000-49500000	chr16	49000000	2	0.39258	0	0
chr16:49500000-50000000	chr16	49500000	5	0.408042	0	2
chr16:50000000-50500000	chr16	50000000	2	0.406172	0	3
chr16:50500000-51000000	chr16	50500000	6	0.401972	0	2
chr16:51000000-51500000	chr16	51000000	0	0.38145	0	0
chr16:51500000-52000000	chr16	51500000	1	0.381296	0	0
chr16:52000000-52500000	chr16	52000000	2	0.390152	0	2
chr16:52500000-53000000	chr16	52500000	1	0.373438	0	0
chr16:53000000-53500000	chr16	53000000	0	0.365226	0	0
chr16:53500000-54000000	chr16	53500000	0	0.362864	0	0
chr16:54000000-54500000	chr16	54000000	0	0.36152	0	0
chr16:54500000-55000000	chr16	54500000	0	0.369482	0	0
chr16:55000000-55500000	chr16	55000000	2	0.383932	0	0
chr16:55500000-56000000	chr16	55500000	6	0.416708	0	6
chr16:56000000-56500000	chr16	56000000	5	0.40486	0	3
chr16:56500000-57000000	chr16	56500000	4	0.40033	0	1
chr16:57000000-57500000	chr16	57000000	6	0.418308	0	3
chr16:57500000-58000000	chr16	57500000	3	0.400376	0	3
chr16:58000000-58500000	chr16	58000000	1	0.40021	0	1
chr16:58500000-59000000	chr16	58500000	15	0.397637	0.0006	4
chr16:59000000-59500000	chr16	59000000	23	0.38551	0	1
chr16:59500000-60000000	chr16	59500000	3	0.395384	0	2
chr16:60000000-60500000	chr16	60000000	0	0.366764	0	0
chr16:60500000-61000000	chr16	60500000	1	0.369906	0	1
chr16:61000000-61500000	chr16	61000000	0	0.361596	0	0
chr16:61500000-62000000	chr16	61500000	0	0.361002	0	0
chr16:62000000-62500000	chr16	62000000	0	0.372922	0	0
chr16:62500000-63000000	chr16	62500000	4	0.398294	0	3
chr16:63000000-63500000	chr16	63000000	0	0.379868	0	0
chr16:63500000-64000000	chr16	63500000	1	0.363596	0	2
chr16:64000000-64500000	chr16	64000000	0	0.373714	0	0
chr16:64500000-65000000	chr16	64500000	4	0.395338	0	2
chr16:65000000-65500000	chr16	65000000	1	0.384857	0.08	1
chr16:65500000-66000000	chr16	65500000	4	0.383288	0	2
chr16:66000000-66500000	chr16	66000000	0	0.372016	0	0
chr16:66500000-67000000	chr16	66500000	1	0.364886	0	0
chr16:67000000-67500000	chr16	67000000	0	0.350636	0	0
chr16:67500000-68000000	chr16	67500000	1	0.363424	0	1
chr16:68000000-68500000	chr16	68000000	0	0.35576	0	0
chr16:68500000-69000000	chr16	68500000	0	0.3594	0	0
chr16:69000000-69500000	chr16	69000000	0	0.357544	0	0
chr16:69500000-70000000	chr16	69500000	2	0.36606	0	0
chr16:70000000-70500000	chr16	70000000	2	0.380368	0	1
chr16:70500000-71000000	chr16	70500000	1	0.384206	0	0
chr16:71000000-71500000	chr16	71000000	2	0.367032	0	0
chr16:71500000-72000000	chr16	71500000	0	0.364784	0	0
chr16:72000000-72500000	chr16	72000000	1	0.36899	0	0
chr16:72500000-73000000	chr16	72500000	1	0.391814	0	1
chr16:73000000-73500000	chr16	73000000	0	0.39376	0	0
chr16:73500000-74000000	chr16	73500000	0	0.375868	0	0
chr16:74000000-74500000	chr16	74000000	1	0.368514	0	0
chr16:74500000-75000000	chr16	74500000	0	0.36882	0	0
chr16:75000000-75500000	chr16	75000000	1	0.364576	0	0
chr16:75500000-76000000	chr16	75500000	5	0.385508	0	2
chr16:76000000-76500000	chr16	76000000	3	0.411754	0	2
chr16:76500000-77000000	chr16	76500000	2	0.397372	0	0
chr16:77000000-77500000	chr16	77000000	3	0.38069	0	1
chr16:77500000-78000000	chr16	77500000	3	0.37568	0	0
chr16:78000000-78500000	chr16	78000000	4	0.415666	0	2
chr16:78500000-79000000	chr16	78500000	4	0.396476	0	1
chr16:79000000-79500000	chr16	79000000	1	0.367418	0	0
chr16:79500000-80000000	chr16	79500000	1	0.368636	0	0
chr16:80000000-80500000	chr16	80000000	0	0.363316	0	0
chr16:80500000-81000000	chr16	80500000	0	0.361384	0	0
chr16:81000000-81500000	chr16	81000000	1	0.362548	0	0
chr16:81500000-82000000	chr16	81500000	0	0.363472	0	0
chr16:82000000-82500000	chr16	82000000	0	0.357754	0	0
chr16:82500000-83000000	chr16	82500000	0	0.365804	0	0
chr16:83000000-83500000	chr16	83000000	0	0.365586	0	0
chr16:83500000-84000000	chr16	83500000	0	0.366966	0	0
chr16:84000000-84500000	chr16	84000000	1	0.375606	0	0
chr16:84500000-85000000	chr16	84500000	9	0.41594	0	5
chr16:85000000-85500000	chr16	85000000	1	0.410614	0	2
chr16:85500000-86000000	chr16	85500000	4	0.396424	0	2
chr16:86000000-86500000	chr16	86000000	0	0.374402	0	0
chr16:86500000-87000000	chr16	86500000	2	0.378462	0	0
chr16:87000000-87500000	chr16	87000000	7	0.414524	0	5
chr16:87500000-88000000	chr16	87500000	3	0.42972	0	1
chr16:88000000-88500000	chr16	88000000	2	0.391598	0	1
chr16:88500000-89000000	chr16	88500000	22	0.386252	0	0
chr16:89000000-89500000	chr16	89000000	13	0.385836	0	0
chr16:89500000-90000000	chr16	89500000	3	0.452462	0	2
chr16:90000000-90500000	chr16	90000000	4	0.464924	0	5
chr16:90500000-91000000	chr16	90500000	6	0.463502	0	5
chr16:91000000-91500000	chr16	91000000	10	0.461886	0	10
chr16:91500000-92000000	chr16	91500000	12	0.463684	0	10
chr16:92000000-92500000	chr16	92000000	12	0.473276	0	3
chr16:92500000-93000000	chr16	92500000	2	0.464136	0	3
chr16:93000000-93500000	chr16	93000000	3	0.453366	0	1
chr16:93500000-94000000	chr16	93500000	7	0.47107	0	7
chr16:94000000-94500000	chr16	94000000	2	0.481477	0.445668	5
chr16:94500000-95000000	chr16	94500000	6	0.440998	0	6
chr16:95000000-95500000	chr16	95000000	3	0.454864	0	1
chr16:95500000-96000000	chr16	95500000	2	0.463578	0	2
chr16:96000000-96500000	chr16	96000000	8	0.455652	0	6
chr16:96500000-97000000	chr16	96500000	3	0.448856	0	1
chr16:97000000-97500000	chr16	97000000	1	0.426462	0	1
chr16:97500000-98000000	chr16	97500000	6	0.455118	0	3
chr16:98000000-98319150	chr16	98000000	6	0.43278	0.00169199	3
chr17:0-500000	chr17	0	0	nan	1	0
chr17:500000-1000000	chr17	500000	0	nan	1	0
chr17:1000000-1500000	chr17	1000000	0	nan	1	0
chr17:1500000-2000000	chr17	1500000	0	nan	1	0
chr17:2000000-2500000	chr17	2000000	0	nan	1	0
chr17:2500000-3000000	chr17	2500000	0	nan	1	0
chr17:3000000-3500000	chr17	3000000	3	0.438268	0.002774	4
chr17:3500000-4000000	chr17	3500000	4	0.40382	0	1
chr17:4000000-4500000	chr17	4000000	2	0.406052	0	0
chr17:4500000-5000000	chr17	4500000	4	0.431952	0	2
chr17:5000000-5500000	chr17	5000000	4	0.462918	0	3
chr17:5500000-6000000	chr17	5500000	4	0.466876	0	3
chr17:6000000-6500000	chr17	6000000	8	0.463691	2e-06	13
chr17:6500000-7000000	chr17	6500000	5	0.473936	0.1	9
chr17:7000000-7500000	chr17	7000000	7	0.46527	0	5
chr17:7500000-8000000	chr17	7500000	4	0.455306	0.11	0
chr17:8000000-8500000	chr17	8000000	10	0.461186	0	5
chr17:8500000-9000000	chr17	8500000	7	0.462246	0	5
chr17:9000000-9500000	chr17	9000000	2	0.440883	2e-06	0
chr17:9500000-10000000	chr17	9500000	2	0.413688	0	1
chr17:10000000-10500000	chr17	10000000	0	0.423514	0	0
chr17:10500000-11000000	chr17	10500000	4	0.43437	0	3
chr17:11000000-11500000	chr17	11000000	3	0.401368	0	1
chr17:11500000-12000000	chr17	11500000	0	0.42688	0	0
chr17:12000000-12500000	chr17	12000000	2	0.458392	0	1
chr17:12500000-13000000	chr17	12500000	9	0.459196	0	4
chr17:13000000-13500000	chr17	13000000	18	0.459342	0.1	4
chr17:13500000-14000000	chr17	13500000	5	0.454738	0.1	1
chr17:14000000-14500000	chr17	14000000	4	0.456044	0	3
chr17:14500000-15000000	chr17	14500000	2	0.439726	0	0
chr17:15000000-15500000	chr17	15000000	13	0.44779	0	10
chr17:15500000-16000000	chr17	15500000	9	0.423206	0	12
chr17:16000000-16500000	chr17	16000000	0	0.386242	0	0
chr17:16500000-17000000	chr17	16500000	0	0.379356	0	0
chr17:17000000-17500000	chr17	17000000	7	0.393726	0	1
chr17:17500000-18000000	chr17	17500000	10	0.399542	0	6
chr17:18000000-18500000	chr17	18000000	9	0.378716	0	1
chr17:18500000-19000000	chr17	18500000	2	0.375906	0	0
chr17:19000000-19500000	chr17	19000000	3	0.373316	0	0
chr17:19500000-20000000	chr17	19500000	4	0.368956	0	0
chr17:20000000-20500000	chr17	20000000	5	0.368218	0	0
chr17:20500000-21000000	chr17	20500000	11	0.3737	0	0
chr17:21000000-21500000	chr17	21000000	10	0.413446	0	2
chr17:21500000-22000000	chr17	21500000	13	0.39659	0.008386	2
chr17:22000000-22500000	chr17	22000000	8	0.397388	0	4
chr17:22500000-23000000	chr17	22500000	6	0.388212	0	0
chr17:23000000-23500000	chr17	23000000	7	0.380918	0	1
chr17:23500000-24000000	chr17	23500000	25	0.458174	0	23
chr17:24000000-24500000	chr17	24000000	22	0.471238	0	10
chr17:24500000-25000000	chr17	24500000	35	0.49322	0	25
chr17:25000000-25500000	chr17	25000000	29	0.490012	0	16
chr17:25500000-26000000	chr17	25500000	28	0.525756	0	17
chr17:26000000-26500000	chr17	26000000	22	0.480086	0	16
chr17:26500000-27000000	chr17	26500000	7	0.47898	0	12
chr17:27000000-27500000	chr17	27000000	23	0.515532	0	13
chr17:27500000-28000000	chr17	27500000	12	0.513116	0	18
chr17:28000000-28500000	chr17	28000000	11	0.514584	0	15
chr17:28500000-29000000	chr17	28500000	13	0.474128	0	12
chr17:29000000-29500000	chr17	29000000	15	0.493032	0	11
chr17:29500000-30000000	chr17	29500000	11	0.489758	0	9
chr17:30000000-30500000	chr17	30000000	2	0.460214	0	3
chr17:30500000-31000000	chr17	30500000	5	0.44724	0	3
chr17:31000000-31500000	chr17	31000000	11	0.487742	0	4
chr17:31500000-32000000	chr17	31500000	8	0.494458	0	8
chr17:32000000-32500000	chr17	32000000	9	0.4725	0	10
chr17:32500000-33000000	chr17	32500000	14	0.445176	0	7
chr17:33000000-33500000	chr17	33000000	17	0.41594	0	3
chr17:33500000-34000000	chr17	33500000	14	0.442852	0	10
chr17:34000000-34500000	chr17	34000000	42	0.490604	0	20
chr17:34500000-35000000	chr17	34500000	28	0.492802	0	12
chr17:35000000-35500000	chr17	35000000	51	0.495262	0	29
chr17:35500000-36000000	chr17	35500000	26	0.482956	0	15
chr17:36000000-36500000	chr17	36000000	34	0.468622	0	22
chr17:36500000-37000000	chr17	36500000	8	0.42334	0	1
chr17:37000000-37500000	chr17	37000000	30	0.424954	0	8
chr17:37500000-38000000	chr17	37500000	21	0.384556	0	0
chr17:38000000-38500000	chr17	38000000	13	0.382398	0	0
chr17:38500000-39000000	chr17	38500000	3	0.367688	0	0
chr17:39000000-39500000	chr17	39000000	2	0.37325	0	0
chr17:39500000-40000000	chr17	39500000	4	0.37389	0	2
chr17:40000000-40500000	chr17	40000000	4	0.3712	0	0
chr17:40500000-41000000	chr17	40500000	9	0.384128	0	0
chr17:41000000-41500000	chr17	41000000	4	0.385702	0	2
chr17:41500000-42000000	chr17	41500000	0	0.376202	0	0
chr17:42000000-42500000	chr17	42000000	1	0.381738	0	1
chr17:42500000-43000000	chr17	42500000	3	0.402834	0	0
chr17:43000000-43500000	chr17	43000000	5	0.436664	0	2
chr17:43500000-44000000	chr17	43500000	8	0.436212	0	3
chr17:44000000-44500000	chr17	44000000	4	0.435828	0	2
chr17:44500000-45000000	chr17	44500000	2	0.43625	0	2
chr17:45000000-45500000	chr17	45000000	1	0.43509	0	0
chr17:45500000-46000000	chr17	45500000	17	0.489622	0	14
chr17:46000000-46500000	chr17	46000000	15	0.492588	0	7
chr17:46500000-47000000	chr17	46500000	23	0.493644	0	21
chr17:47000000-47500000	chr17	47000000	4	0.471788	0	6
chr17:47500000-48000000	chr17	47500000	19	0.493492	0	14
chr17:48000000-48500000	chr17	48000000	13	0.47978	0.027734	14
chr17:48500000-49000000	chr17	48500000	5	0.467532	0	2
