tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr14:28000000-28500000	chr14	28000000	28500000	0.484360	0.747226	0.262867	0.801364	1.060795	0.259431	1.0000	0
chr14:28500000-29000000	chr14	28500000	29000000	0.245898	0.625701	0.379803	0.756657	0.970180	0.213523	1.0000	0
chr14:29000000-29500000	chr14	29000000	29500000	0.464730	0.374820	-0.089910	0.571010	0.900178	0.329168	1.0000	1
chr14:29500000-30000000	chr14	29500000	30000000	0.630055	0.462311	-0.167744	0.506157	0.757635	0.251478	1.0000	0
chr14:30000000-30500000	chr14	30000000	30500000	0.447933	0.387841	-0.060093	0.695548	0.574460	-0.121088	1.0000	1
chr14:30500000-31000000	chr14	30500000	31000000	0.718526	0.567654	-0.150872	0.641605	0.725298	0.083692	1.0000	0
chr14:31000000-31500000	chr14	31000000	31500000	-0.729018	-0.795912	-0.066894	-0.536129	-0.769864	-0.233735	1.0000	5
chr14:31500000-32000000	chr14	31500000	32000000	-1.097777	-1.155811	-0.058034	-1.018093	-1.107140	-0.089047	1.0000	4
chr14:32000000-32500000	chr14	32000000	32500000	-0.472586	-0.679295	-0.206709	-0.423613	-0.554639	-0.131026	0.9800	1
chr14:32500000-33000000	chr14	32500000	33000000	-1.127035	-1.065344	0.061692	-1.068567	-1.019508	0.049058	0.9800	2
chr14:33000000-33500000	chr14	33000000	33500000	-0.922907	-0.804066	0.118841	-0.847244	-0.719802	0.127442	1.0000	1
chr14:33500000-34000000	chr14	33500000	34000000	-0.535445	-0.713836	-0.178391	-0.552429	-0.707864	-0.155435	1.0000	0
chr14:34000000-34500000	chr14	34000000	34500000	-0.307202	-0.488346	-0.181145	-0.652841	-0.817445	-0.164604	1.0000	1
chr14:34500000-35000000	chr14	34500000	35000000	-0.321274	-0.377206	-0.055933	-0.385973	-0.792505	-0.406532	1.0000	1
chr14:35000000-35500000	chr14	35000000	35500000	-0.850203	-0.863939	-0.013737	-1.048231	-1.032416	0.015815	0.9200	5
chr14:35500000-36000000	chr14	35500000	36000000	-0.431785	-0.749217	-0.317433	-0.467869	-0.796723	-0.328855	1.0000	5
chr14:36000000-36500000	chr14	36000000	36500000	-0.024185	-0.143849	-0.119664	0.003916	0.010730	0.006814	0.9800	3
chr14:36500000-37000000	chr14	36500000	37000000	0.769573	1.124618	0.355045	1.009908	1.012223	0.002315	1.0000	3
chr14:37000000-37500000	chr14	37000000	37500000	0.888041	0.802600	-0.085441	0.674924	0.807523	0.132600	1.0000	2
chr14:37500000-38000000	chr14	37500000	38000000	0.559044	0.360534	-0.198510	0.695425	0.686063	-0.009362	0.9800	2
chr14:38000000-38500000	chr14	38000000	38500000	0.685547	0.731778	0.046232	0.644758	0.866099	0.221341	1.0000	2
chr14:38500000-39000000	chr14	38500000	39000000	0.501047	0.352754	-0.148293	0.302549	0.549503	0.246954	1.0000	2
chr14:39000000-39500000	chr14	39000000	39500000	0.702081	0.948620	0.246539	0.736691	1.073231	0.336540	1.0000	0
chr14:39500000-40000000	chr14	39500000	40000000	-0.261867	-0.403175	-0.141309	-0.311516	-0.081286	0.230230	1.0000	6
chr14:40000000-40500000	chr14	40000000	40500000	0.873117	0.932740	0.059622	0.964338	0.909746	-0.054592	1.0000	0
chr14:40500000-41000000	chr14	40500000	41000000	0.472345	0.645972	0.173627	0.739621	1.173358	0.433738	1.0000	0
chr14:41000000-41500000	chr14	41000000	41500000	0.124797	0.259079	0.134282	0.368756	0.906614	0.537859	1.0000	0
chr14:41500000-42000000	chr14	41500000	42000000	0.250464	0.233424	-0.017039	0.294040	0.741037	0.446997	1.0000	0
chr14:42000000-42500000	chr14	42000000	42500000	-0.169683	-0.284825	-0.115142	0.196983	0.375627	0.178645	1.0000	1
chr14:42500000-43000000	chr14	42500000	43000000	0.056767	-0.082510	-0.139278	0.207042	0.466802	0.259760	1.0000	0
chr14:43000000-43500000	chr14	43000000	43500000	-0.086730	-0.095543	-0.008813	0.287913	0.504765	0.216852	1.0000	0
chr14:43500000-44000000	chr14	43500000	44000000	0.157190	0.539049	0.381859	0.458017	0.958842	0.500825	1.0000	0
chr14:44000000-44500000	chr14	44000000	44500000	0.435789	0.578671	0.142882	0.517485	0.767029	0.249544	0.9800	0
chr14:44500000-45000000	chr14	44500000	45000000	0.122647	0.333777	0.211130	0.167022	0.629146	0.462124	1.0000	1
chr14:45000000-45500000	chr14	45000000	45500000	0.222993	0.233086	0.010093	0.289421	0.317124	0.027703	0.9800	3
chr14:45500000-46000000	chr14	45500000	46000000	0.341079	0.480158	0.139078	0.507782	0.761391	0.253609	0.9600	4
chr14:46000000-46500000	chr14	46000000	46500000	0.635166	0.830419	0.195253	0.725663	1.177077	0.451414	1.0000	0
chr14:46500000-47000000	chr14	46500000	47000000	0.461698	0.578666	0.116968	0.634083	1.070865	0.436782	1.0000	0
chr14:47000000-47500000	chr14	47000000	47500000	0.426539	0.601753	0.175213	0.688361	1.070990	0.382629	0.9800	1
chr14:47500000-48000000	chr14	47500000	48000000	0.182567	0.356698	0.174131	0.536770	0.729668	0.192898	1.0000	0
chr14:48000000-48500000	chr14	48000000	48500000	0.437824	0.716509	0.278685	0.578941	1.046250	0.467309	1.0000	1
chr14:48500000-49000000	chr14	48500000	49000000	0.215760	0.451099	0.235338	0.209811	1.010662	0.800851	1.0000	0
chr14:49000000-49500000	chr14	49000000	49500000	0.431396	0.543238	0.111842	0.468271	0.965264	0.496993	1.0000	0
chr14:49500000-50000000	chr14	49500000	50000000	1.057285	1.270772	0.213487	0.807175	0.827557	0.020381	1.0000	0
chr14:50000000-50500000	chr14	50000000	50500000	-0.951892	-0.711190	0.240702	-0.814812	-0.893364	-0.078552	1.0000	10
chr14:50500000-51000000	chr14	50500000	51000000	-1.206063	-1.147249	0.058813	-1.237907	-1.216346	0.021561	1.0000	6
chr14:51000000-51500000	chr14	51000000	51500000	-1.015263	-1.228750	-0.213487	-0.819394	-1.099909	-0.280514	1.0000	5
chr14:51500000-52000000	chr14	51500000	52000000	-0.917290	-0.965238	-0.047948	-0.892549	-1.113140	-0.220591	1.0000	2
chr14:52000000-52500000	chr14	52000000	52500000	-1.154957	-1.001831	0.153126	-1.011275	-0.984365	0.026910	1.0000	3
chr14:52500000-53000000	chr14	52500000	53000000	-0.722932	-0.734846	-0.011915	-0.775503	-0.920954	-0.145452	1.0000	3
chr14:53000000-53500000	chr14	53000000	53500000	-1.323952	-1.067759	0.256193	-0.914441	-0.987504	-0.073062	1.0000	7
chr14:53500000-54000000	chr14	53500000	54000000	-0.695395	-0.791903	-0.096508	-0.860287	-1.065539	-0.205252	1.0000	1
chr14:54000000-54500000	chr14	54000000	54500000	-0.961736	-0.927378	0.034358	-1.180274	-1.140111	0.040162	1.0000	1
chr14:54500000-55000000	chr14	54500000	55000000	-0.919759	-1.049646	-0.129887	-0.994762	-1.118411	-0.123648	0.9800	4
chr14:55000000-55500000	chr14	55000000	55500000	-0.911107	-0.916187	-0.005080	-0.846526	-1.003374	-0.156847	1.0000	4
chr14:55500000-56000000	chr14	55500000	56000000	-0.707038	-0.880425	-0.173387	-1.050269	-1.075534	-0.025266	1.0000	6
chr14:56000000-56500000	chr14	56000000	56500000	-0.051602	-0.006568	0.045034	-0.221000	-0.172312	0.048688	1.0000	1
chr14:56500000-57000000	chr14	56500000	57000000	0.396822	0.136921	-0.259901	0.133920	0.106682	-0.027238	1.0000	1
chr14:57000000-57500000	chr14	57000000	57500000	0.760498	0.768238	0.007740	0.549403	0.874033	0.324630	1.0000	2
chr14:57500000-58000000	chr14	57500000	58000000	0.428157	0.436672	0.008515	0.234323	0.578988	0.344666	0.9800	4
chr14:58000000-58500000	chr14	58000000	58500000	1.371183	1.456521	0.085339	1.147151	1.113682	-0.033469	1.0000	1
chr14:58500000-59000000	chr14	58500000	59000000	-0.637639	-0.768664	-0.131025	-0.375924	-0.491318	-0.115394	1.0000	7
chr14:59000000-59500000	chr14	59000000	59500000	-0.475840	-0.693764	-0.217924	-0.381664	-0.741149	-0.359485	1.0000	1
chr14:59500000-60000000	chr14	59500000	60000000	-0.736441	-0.719003	0.017438	-0.570622	-0.649059	-0.078437	1.0000	4
chr14:60000000-60500000	chr14	60000000	60500000	0.925553	0.777637	-0.147916	0.571187	0.890445	0.319259	1.0000	3
chr14:60500000-61000000	chr14	60500000	61000000	0.082737	-0.012742	-0.095479	0.325549	0.350200	0.024651	1.0000	5
chr14:61000000-61500000	chr14	61000000	61500000	-0.255096	-0.456663	-0.201566	-0.082085	-0.254704	-0.172619	1.0000	5
chr14:61500000-62000000	chr14	61500000	62000000	-0.166681	-0.171433	-0.004751	-0.172521	-0.236631	-0.064110	1.0000	2
chr14:62000000-62500000	chr14	62000000	62500000	-0.615467	-0.510426	0.105041	-0.336992	-0.373720	-0.036728	1.0000	3
chr14:62500000-63000000	chr14	62500000	63000000	0.674621	0.504721	-0.169900	0.467456	0.478232	0.010776	1.0000	0
chr14:63000000-63500000	chr14	63000000	63500000	0.469415	0.744881	0.275466	0.619690	0.729058	0.109368	1.0000	0
chr14:63500000-64000000	chr14	63500000	64000000	0.163815	0.119231	-0.044584	0.073352	0.033530	-0.039822	1.0000	3
chr14:64000000-64500000	chr14	64000000	64500000	-0.529494	-0.484421	0.045073	-0.361934	-0.682455	-0.320520	1.0000	4
chr14:64500000-65000000	chr14	64500000	65000000	-0.458505	-0.448862	0.009643	-0.561439	-0.716035	-0.154595	1.0000	5
chr14:65000000-65500000	chr14	65000000	65500000	-0.539705	-0.516180	0.023525	-0.680609	-0.899379	-0.218770	1.0000	8
chr14:65500000-66000000	chr14	65500000	66000000	-0.310674	-0.436504	-0.125831	-0.503210	-0.604481	-0.101271	1.0000	2
chr14:66000000-66500000	chr14	66000000	66500000	0.142742	-0.014728	-0.157470	0.218606	0.040809	-0.177798	1.0000	0
chr14:66500000-67000000	chr14	66500000	67000000	0.609622	0.668925	0.059303	0.631755	0.581079	-0.050677	1.0000	2
chr14:67000000-67500000	chr14	67000000	67500000	0.101644	-0.059441	-0.161085	0.391115	0.371871	-0.019244	1.0000	0
chr14:67500000-68000000	chr14	67500000	68000000	-0.309967	-0.451940	-0.141973	-0.400899	-0.379187	0.021711	1.0000	6
chr14:68000000-68500000	chr14	68000000	68500000	-1.013649	-0.923875	0.089773	-1.267586	-1.106785	0.160801	1.0000	8
chr14:68500000-69000000	chr14	68500000	69000000	-1.160120	-1.067405	0.092715	-1.353410	-1.036147	0.317263	1.0000	0
chr14:69000000-69500000	chr14	69000000	69500000	-0.744518	-0.796498	-0.051980	-1.066170	-0.954913	0.111257	1.0000	2
chr14:69500000-70000000	chr14	69500000	70000000	-1.033483	-0.807172	0.226310	-1.041280	-1.066845	-0.025565	1.0000	6
chr14:70000000-70500000	chr14	70000000	70500000	0.209769	0.105455	-0.104314	0.186544	-0.148324	-0.334868	1.0000	5
chr14:70500000-71000000	chr14	70500000	71000000	0.625723	0.945172	0.319450	0.472328	0.483203	0.010874	1.0000	4
chr14:71000000-71500000	chr14	71000000	71500000	-0.321433	-0.306700	0.014734	-0.195791	-0.513186	-0.317394	1.0000	5
chr14:71500000-72000000	chr14	71500000	72000000	-0.939338	-0.757549	0.181789	-0.830974	-0.854351	-0.023377	1.0000	1
chr14:72000000-72500000	chr14	72000000	72500000	-0.270428	-0.181005	0.089423	-0.408384	-0.379130	0.029254	1.0000	1
chr14:72500000-73000000	chr14	72500000	73000000	0.507111	0.554306	0.047195	0.161594	0.171630	0.010036	1.0000	0
chr14:73000000-73500000	chr14	73000000	73500000	-0.326509	-0.571232	-0.244723	-0.873521	-0.978913	-0.105393	1.0000	3
chr14:73500000-74000000	chr14	73500000	74000000	-0.926386	-0.889197	0.037189	-1.351921	-1.398532	-0.046612	1.0000	5
chr14:74000000-74500000	chr14	74000000	74500000	-0.981875	-0.875954	0.105921	-1.240785	-1.131156	0.109629	1.0000	14
chr14:74500000-75000000	chr14	74500000	75000000	-0.755636	-0.733519	0.022117	-1.004792	-1.168009	-0.163218	1.0000	8
chr14:75000000-75500000	chr14	75000000	75500000	-0.864992	-0.829835	0.035157	-0.867775	-1.081039	-0.213264	0.9600	9
chr14:75500000-76000000	chr14	75500000	76000000	-0.688249	-0.814333	-0.126084	-0.956707	-1.005769	-0.049062	1.0000	8
chr14:76000000-76500000	chr14	76000000	76500000	-0.571974	-0.662278	-0.090304	-0.561414	-0.724819	-0.163404	1.0000	5
chr14:76500000-77000000	chr14	76500000	77000000	0.431631	0.105403	-0.326228	0.114509	-0.221567	-0.336076	1.0000	2
chr14:77000000-77500000	chr14	77000000	77500000	0.101053	0.076864	-0.024189	-0.250225	-0.358394	-0.108169	1.0000	4
chr14:77500000-78000000	chr14	77500000	78000000	-0.070568	-0.264467	-0.193900	-0.145234	-0.524148	-0.378914	1.0000	12
chr14:78000000-78500000	chr14	78000000	78500000	0.565616	0.640971	0.075355	0.435734	0.343086	-0.092648	1.0000	5
chr14:78500000-79000000	chr14	78500000	79000000	1.440490	1.595204	0.154714	0.997106	1.207733	0.210627	1.0000	1
chr14:79000000-79500000	chr14	79000000	79500000	0.938614	1.000615	0.062001	0.684256	0.871012	0.186756	1.0000	0
chr14:79500000-80000000	chr14	79500000	80000000	0.257706	0.280169	0.022463	0.105987	0.147272	0.041285	1.0000	0
chr14:80000000-80500000	chr14	80000000	80500000	0.307744	0.249849	-0.057895	0.075471	0.259392	0.183921	1.0000	0
chr14:80500000-81000000	chr14	80500000	81000000	0.321358	0.266258	-0.055101	0.272341	0.269340	-0.003001	1.0000	1
chr14:81000000-81500000	chr14	81000000	81500000	0.124831	0.136662	0.011831	0.406374	0.271377	-0.134997	1.0000	2
chr14:81500000-82000000	chr14	81500000	82000000	0.889350	0.821335	-0.068014	0.849306	0.759822	-0.089484	1.0000	2
chr14:82000000-82500000	chr14	82000000	82500000	1.126730	1.343923	0.217193	0.846726	1.098882	0.252156	1.0000	1
chr14:82500000-83000000	chr14	82500000	83000000	0.845132	1.182173	0.337041	0.862194	1.324683	0.462490	1.0000	0
chr14:83000000-83500000	chr14	83000000	83500000	0.561323	0.799120	0.237797	0.692925	1.057363	0.364438	1.0000	0
chr14:83500000-84000000	chr14	83500000	84000000	-0.291848	-0.393599	-0.101751	0.039556	0.153841	0.114285	1.0000	0
chr14:84000000-84500000	chr14	84000000	84500000	-0.294526	-0.424874	-0.130349	-0.161906	-0.380836	-0.218930	1.0000	0
chr14:84500000-85000000	chr14	84500000	85000000	-0.486403	-0.461946	0.024457	-0.372462	-0.366113	0.006350	1.0000	0
chr14:85000000-85500000	chr14	85000000	85500000	-0.389549	-0.073934	0.315615	-0.289393	-0.105940	0.183453	1.0000	0
chr14:85500000-86000000	chr14	85500000	86000000	-0.515261	-0.593196	-0.077936	-0.562249	-0.606279	-0.044030	1.0000	1
chr14:86000000-86500000	chr14	86000000	86500000	0.222734	0.307618	0.084884	0.109375	0.358670	0.249295	1.0000	0
chr14:86500000-87000000	chr14	86500000	87000000	0.616576	0.959371	0.342796	0.418866	1.036492	0.617626	0.9800	0
chr14:87000000-87500000	chr14	87000000	87500000	0.329397	0.359784	0.030387	0.404095	0.704374	0.300278	0.9800	0
chr14:87500000-88000000	chr14	87500000	88000000	0.713664	1.238764	0.525101	0.776152	1.157685	0.381532	1.0000	0
chr14:88000000-88500000	chr14	88000000	88500000	1.128924	1.194691	0.065767	0.940218	1.202652	0.262434	1.0000	2
chr14:88500000-89000000	chr14	88500000	89000000	0.963778	1.088269	0.124492	0.968900	0.965444	-0.003456	0.9600	2
chr14:89000000-89500000	chr14	89000000	89500000	0.045810	-0.171050	-0.216860	-0.044361	-0.146343	-0.101983	1.0000	4
chr14:89500000-90000000	chr14	89500000	90000000	-0.004479	-0.267128	-0.262650	-0.358825	-0.503328	-0.144503	1.0000	1
chr14:90000000-90500000	chr14	90000000	90500000	-0.392243	-0.749254	-0.357012	-0.609680	-0.647044	-0.037364	1.0000	2
chr14:90500000-91000000	chr14	90500000	91000000	-0.130483	-0.333865	-0.203382	-0.374136	-0.595647	-0.221511	1.0000	4
chr14:91000000-91500000	chr14	91000000	91500000	-0.101014	-0.359250	-0.258236	-0.279686	-0.535255	-0.255569	1.0000	1
chr14:91500000-92000000	chr14	91500000	92000000	0.194900	-0.131664	-0.326564	-0.121216	-0.373757	-0.252541	1.0000	5
chr14:92000000-92500000	chr14	92000000	92500000	0.513918	0.533342	0.019423	0.409644	0.495425	0.085782	1.0000	3
chr14:92500000-93000000	chr14	92500000	93000000	0.458355	0.210492	-0.247863	0.173260	-0.074677	-0.247938	1.0000	6
chr14:93000000-93500000	chr14	93000000	93500000	0.297513	0.184133	-0.113380	0.114319	-0.135121	-0.249440	1.0000	3
chr14:93500000-94000000	chr14	93500000	94000000	0.437220	0.415306	-0.021914	0.495392	0.515876	0.020483	1.0000	8
chr14:94000000-94500000	chr14	94000000	94500000	1.261511	1.227671	-0.033840	0.916534	1.078299	0.161765	1.0000	5
chr14:94500000-95000000	chr14	94500000	95000000	0.982670	1.158635	0.175964	0.671689	1.103807	0.432118	1.0000	11
chr14:95000000-95500000	chr14	95000000	95500000	1.110839	1.356253	0.245414	0.838223	0.857357	0.019133	1.0000	4
chr14:95500000-96000000	chr14	95500000	96000000	0.853576	0.674768	-0.178808	0.429086	0.427938	-0.001149	1.0000	3
chr14:96000000-96500000	chr14	96000000	96500000	1.264715	1.292522	0.027807	0.999371	0.868685	-0.130686	1.0000	4
chr14:96500000-97000000	chr14	96500000	97000000	0.342742	0.045130	-0.297612	0.309814	0.145336	-0.164478	1.0000	7
chr14:97000000-97500000	chr14	97000000	97500000	1.017930	1.207406	0.189476	0.758480	0.905793	0.147313	1.0000	1
chr14:97500000-98000000	chr14	97500000	98000000	1.257547	1.189619	-0.067927	0.937392	0.909217	-0.028175	1.0000	0
chr14:98000000-98500000	chr14	98000000	98500000	1.306138	1.278905	-0.027234	0.906794	1.019658	0.112864	1.0000	0
chr14:98500000-99000000	chr14	98500000	99000000	1.103132	1.394493	0.291360	0.898037	0.977438	0.079401	1.0000	0
chr14:99000000-99500000	chr14	99000000	99500000	1.143930	1.271080	0.127150	0.975422	0.831884	-0.143538	1.0000	0
chr14:99500000-100000000	chr14	99500000	100000000	0.636435	0.446064	-0.190370	0.268111	0.328743	0.060632	1.0000	3
chr14:100000000-100500000	chr14	100000000	100500000	-0.284919	-0.595890	-0.310971	-0.598992	-0.622674	-0.023682	1.0000	4
chr14:100500000-101000000	chr14	100500000	101000000	-0.259557	-0.463460	-0.203903	-0.480021	-0.535713	-0.055693	0.9800	7
chr14:101000000-101500000	chr14	101000000	101500000	-0.003683	-0.131379	-0.127695	-0.174147	-0.131681	0.042467	1.0000	4
chr14:101500000-102000000	chr14	101500000	102000000	0.482695	0.104223	-0.378472	-0.080966	-0.041023	0.039943	0.9600	0
chr14:102000000-102500000	chr14	102000000	102500000	-0.527941	-0.642676	-0.114735	-0.762424	-0.727686	0.034739	0.9800	3
chr14:102500000-103000000	chr14	102500000	103000000	-0.798685	-0.792493	0.006192	-1.108029	-1.216691	-0.108662	1.0000	7
chr14:103000000-103500000	chr14	103000000	103500000	-0.859987	-0.998307	-0.138319	-1.091166	-1.147412	-0.056246	1.0000	3
chr14:103500000-104000000	chr14	103500000	104000000	-0.974299	-0.995803	-0.021504	-1.233169	-1.104373	0.128796	1.0000	8
chr14:104000000-104500000	chr14	104000000	104500000	-0.631565	-0.734661	-0.103096	-0.853983	-0.906914	-0.052930	1.0000	9
chr14:104500000-105000000	chr14	104500000	105000000	0.316753	0.002333	-0.314419	-0.077907	-0.038782	0.039125	0.9800	2
chr14:105000000-105500000	chr14	105000000	105500000	-0.091635	-0.416416	-0.324781	-0.563702	-0.435481	0.128221	1.0000	12
chr14:105500000-106000000	chr14	105500000	106000000	0.090484	-0.428448	-0.518931	-0.432717	-0.163301	0.269416	0.9400	12
chr14:106000000-106500000	chr14	106000000	106500000	0.957127	0.919197	-0.037931	0.542554	1.057143	0.514589	0.9200	0
chr14:106500000-107000000	chr14	106500000	107000000	0.689660	0.959720	0.270060	0.610900	0.917119	0.306219	0.8200	0
chr14:107000000-107349540	chr14	107000000	107349540	1.109889	1.529346	0.419456	0.754026	0.936897	0.182871	0.5600	0
chr15:0-500000	chr15	0	500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:500000-1000000	chr15	500000	1000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:1000000-1500000	chr15	1000000	1500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:1500000-2000000	chr15	1500000	2000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:2000000-2500000	chr15	2000000	2500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:2500000-3000000	chr15	2500000	3000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:3000000-3500000	chr15	3000000	3500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:3500000-4000000	chr15	3500000	4000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:4000000-4500000	chr15	4000000	4500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:4500000-5000000	chr15	4500000	5000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:5000000-5500000	chr15	5000000	5500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:5500000-6000000	chr15	5500000	6000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:6000000-6500000	chr15	6000000	6500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:6500000-7000000	chr15	6500000	7000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:7000000-7500000	chr15	7000000	7500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:7500000-8000000	chr15	7500000	8000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:8000000-8500000	chr15	8000000	8500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:8500000-9000000	chr15	8500000	9000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:9000000-9500000	chr15	9000000	9500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:9500000-10000000	chr15	9500000	10000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:10000000-10500000	chr15	10000000	10500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:10500000-11000000	chr15	10500000	11000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:11000000-11500000	chr15	11000000	11500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:11500000-12000000	chr15	11500000	12000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:12000000-12500000	chr15	12000000	12500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:12500000-13000000	chr15	12500000	13000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:13000000-13500000	chr15	13000000	13500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:13500000-14000000	chr15	13500000	14000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:14000000-14500000	chr15	14000000	14500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:14500000-15000000	chr15	14500000	15000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:15000000-15500000	chr15	15000000	15500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:15500000-16000000	chr15	15500000	16000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:16000000-16500000	chr15	16000000	16500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:16500000-17000000	chr15	16500000	17000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:17000000-17500000	chr15	17000000	17500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:17500000-18000000	chr15	17500000	18000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:18000000-18500000	chr15	18000000	18500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:18500000-19000000	chr15	18500000	19000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:19000000-19500000	chr15	19000000	19500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:19500000-20000000	chr15	19500000	20000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:20000000-20500000	chr15	20000000	20500000	nan	nan	nan	nan	nan	nan	0.3600	0
chr15:20500000-21000000	chr15	20500000	21000000	nan	nan	nan	nan	nan	nan	0.0000	1
chr15:21000000-21500000	chr15	21000000	21500000	nan	nan	nan	nan	nan	nan	0.0000	1
chr15:21500000-22000000	chr15	21500000	22000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:22000000-22500000	chr15	22000000	22500000	nan	nan	nan	nan	nan	nan	0.0000	3
chr15:22500000-23000000	chr15	22500000	23000000	0.129704	0.044940	-0.084764	0.036992	-0.260377	-0.297369	0.5000	3
chr15:23000000-23500000	chr15	23000000	23500000	-0.303840	-0.283772	0.020068	-0.307272	-0.510960	-0.203689	0.5200	3
chr15:23500000-24000000	chr15	23500000	24000000	0.831213	1.096678	0.265464	0.694746	0.645407	-0.049338	0.7800	6
chr15:24000000-24500000	chr15	24000000	24500000	0.732053	0.979344	0.247291	0.465959	0.719046	0.253087	1.0000	0
chr15:24500000-25000000	chr15	24500000	25000000	0.783182	1.008732	0.225549	0.666732	0.842389	0.175657	1.0000	1
chr15:25000000-25500000	chr15	25000000	25500000	0.166955	0.245484	0.078529	0.138791	0.125570	-0.013221	1.0000	1
chr15:25500000-26000000	chr15	25500000	26000000	0.093072	0.361902	0.268830	-0.028414	0.302488	0.330902	1.0000	1
chr15:26000000-26500000	chr15	26000000	26500000	0.676867	0.727686	0.050819	0.484372	0.552847	0.068475	0.9800	1
chr15:26500000-27000000	chr15	26500000	27000000	0.853320	0.778847	-0.074473	0.335872	0.714678	0.378806	1.0000	0
chr15:27000000-27500000	chr15	27000000	27500000	0.551824	0.673293	0.121469	0.470783	0.583959	0.113176	1.0000	3
chr15:27500000-28000000	chr15	27500000	28000000	0.635833	0.623072	-0.012760	0.446947	0.589568	0.142621	1.0000	0
chr15:28000000-28500000	chr15	28000000	28500000	0.488277	0.367497	-0.120780	0.225261	0.126248	-0.099013	1.0000	1
chr15:28500000-29000000	chr15	28500000	29000000	nan	nan	nan	nan	nan	nan	0.2200	6
chr15:29000000-29500000	chr15	29000000	29500000	0.369638	-0.084669	-0.454307	-0.122187	-0.352036	-0.229849	0.9000	2
chr15:29500000-30000000	chr15	29500000	30000000	0.050607	0.057504	0.006897	-0.291296	-0.161262	0.130034	1.0000	2
chr15:30000000-30500000	chr15	30000000	30500000	-0.932455	-0.882842	0.049612	-0.673203	-0.822999	-0.149797	0.7000	3
chr15:30500000-31000000	chr15	30500000	31000000	nan	nan	nan	nan	nan	nan	0.1600	5
chr15:31000000-31500000	chr15	31000000	31500000	0.105471	-0.131181	-0.236652	-0.064080	-0.263904	-0.199825	0.9600	3
chr15:31500000-32000000	chr15	31500000	32000000	0.636884	0.431274	-0.205610	0.488470	0.276371	-0.212099	1.0000	1
chr15:32000000-32500000	chr15	32000000	32500000	0.922424	0.879817	-0.042608	0.701261	0.714247	0.012986	0.8800	2
chr15:32500000-33000000	chr15	32500000	33000000	nan	nan	nan	nan	nan	nan	0.1600	5
chr15:33000000-33500000	chr15	33000000	33500000	-0.523221	-0.715403	-0.192182	-0.664427	-0.680843	-0.016417	1.0000	2
chr15:33500000-34000000	chr15	33500000	34000000	0.558379	0.214825	-0.343555	0.286046	0.138788	-0.147258	1.0000	1
chr15:34000000-34500000	chr15	34000000	34500000	-0.300255	-0.496815	-0.196559	-0.410143	-0.514778	-0.104636	1.0000	4
chr15:34500000-35000000	chr15	34500000	35000000	-0.687411	-0.800423	-0.113012	-0.881210	-0.765610	0.115600	1.0000	8
