tile_id	chrom	start	end	siScr_mCh	siLMNA_mCh	dlam_mCh	siScr_DNK	siLMNA_DNK	dlam_DNK	cov_min	tss_count
chr14:99000000-99500000	chr14	99000000	99500000	0.719131	0.555663	-0.163468	0.318448	0.373014	0.054566	1.0000	3
chr14:99500000-100000000	chr14	99500000	100000000	-0.267166	-0.576613	-0.309447	-0.570812	-0.581087	-0.010275	1.0000	4
chr14:100000000-100500000	chr14	100000000	100500000	-0.299449	-0.506367	-0.206918	-0.498733	-0.582767	-0.0840342	1.0000	7
chr14:100500000-101000000	chr14	100500000	101000000	0.0177775	-0.128719	-0.146496	-0.171985	-0.112768	0.0592174	0.9800	4
chr14:101000000-101500000	chr14	101000000	101500000	0.454232	0.0672324	-0.387	-0.0978901	-0.0776872	0.0202029	0.9600	0
chr14:101500000-102000000	chr14	101500000	102000000	-0.457401	-0.563191	-0.10579	-0.700454	-0.645107	0.0553478	0.9800	3
chr14:102000000-102500000	chr14	102000000	102500000	-0.799112	-0.788037	0.0110751	-1.11937	-1.22984	-0.110472	1.0000	6
chr14:102500000-103000000	chr14	102500000	103000000	-0.829742	-0.985501	-0.155759	-1.06421	-1.12412	-0.0599134	1.0000	4
chr14:103000000-103500000	chr14	103000000	103500000	-0.995918	-1.02386	-0.027946	-1.22532	-1.10895	0.116371	1.0000	6
chr14:103500000-104000000	chr14	103500000	104000000	-0.649504	-0.76023	-0.110727	-0.921715	-0.936587	-0.0148724	1.0000	11
chr14:104000000-104500000	chr14	104000000	104500000	0.248304	-0.0202967	-0.268601	-0.0749482	-0.080508	-0.00555972	0.9800	2
chr14:104500000-105000000	chr14	104500000	105000000	-0.0338239	-0.367249	-0.333425	-0.547963	-0.405224	0.142739	1.0000	11
chr14:105000000-105500000	chr14	105000000	105500000	0.0335325	-0.465499	-0.499032	-0.458139	-0.216991	0.241149	0.9400	12
chr14:105500000-106000000	chr14	105500000	106000000	0.921208	0.845403	-0.0758042	0.491954	1.01999	0.528032	0.9200	1
chr14:106000000-106500000	chr14	106000000	106500000	0.667032	0.947403	0.280372	0.593359	0.905311	0.311952	0.9000	0
chr14:106500000-107000000	chr14	106500000	107000000	1.07771	1.49091	0.413198	0.78107	0.953673	0.172604	0.6600	0
chr14:107000000-107043718	chr14	107000000	107043718	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:0-500000	chr15	0	500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:500000-1000000	chr15	500000	1000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:1000000-1500000	chr15	1000000	1500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:1500000-2000000	chr15	1500000	2000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:2000000-2500000	chr15	2000000	2500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:2500000-3000000	chr15	2500000	3000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:3000000-3500000	chr15	3000000	3500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:3500000-4000000	chr15	3500000	4000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:4000000-4500000	chr15	4000000	4500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:4500000-5000000	chr15	4500000	5000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:5000000-5500000	chr15	5000000	5500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:5500000-6000000	chr15	5500000	6000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:6000000-6500000	chr15	6000000	6500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:6500000-7000000	chr15	6500000	7000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:7000000-7500000	chr15	7000000	7500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:7500000-8000000	chr15	7500000	8000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:8000000-8500000	chr15	8000000	8500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:8500000-9000000	chr15	8500000	9000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:9000000-9500000	chr15	9000000	9500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:9500000-10000000	chr15	9500000	10000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:10000000-10500000	chr15	10000000	10500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:10500000-11000000	chr15	10500000	11000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:11000000-11500000	chr15	11000000	11500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:11500000-12000000	chr15	11500000	12000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:12000000-12500000	chr15	12000000	12500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:12500000-13000000	chr15	12500000	13000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:13000000-13500000	chr15	13000000	13500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:13500000-14000000	chr15	13500000	14000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:14000000-14500000	chr15	14000000	14500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:14500000-15000000	chr15	14500000	15000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:15000000-15500000	chr15	15000000	15500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:15500000-16000000	chr15	15500000	16000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:16000000-16500000	chr15	16000000	16500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:16500000-17000000	chr15	16500000	17000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:17000000-17500000	chr15	17000000	17500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:17500000-18000000	chr15	17500000	18000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:18000000-18500000	chr15	18000000	18500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:18500000-19000000	chr15	18500000	19000000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:19000000-19500000	chr15	19000000	19500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:19500000-20000000	chr15	19500000	20000000	nan	nan	nan	nan	nan	nan	0.3600	0
chr15:20000000-20500000	chr15	20000000	20500000	nan	nan	nan	nan	nan	nan	0.0000	0
chr15:20500000-21000000	chr15	20500000	21000000	nan	nan	nan	nan	nan	nan	0.0000	2
chr15:21000000-21500000	chr15	21000000	21500000	nan	nan	nan	nan	nan	nan	0.0000	1
chr15:21500000-22000000	chr15	21500000	22000000	nan	nan	nan	nan	nan	nan	0.0000	3
chr15:22000000-22500000	chr15	22000000	22500000	nan	nan	nan	nan	nan	nan	0.0000	3
chr15:22500000-23000000	chr15	22500000	23000000	-0.201706	-0.222957	-0.0212508	-0.290245	-0.525807	-0.235562	0.7800	3
chr15:23000000-23500000	chr15	23000000	23500000	0.419784	0.627427	0.207644	0.420735	0.317588	-0.103148	0.5200	5
chr15:23500000-24000000	chr15	23500000	24000000	0.847338	1.00153	0.154189	0.540107	0.637914	0.0978072	1.0000	3
chr15:24000000-24500000	chr15	24000000	24500000	0.729701	1.05406	0.324364	0.62997	0.831246	0.201276	1.0000	0
chr15:24500000-25000000	chr15	24500000	25000000	0.465784	0.545939	0.0801556	0.391644	0.498961	0.107317	1.0000	3
chr15:25000000-25500000	chr15	25000000	25500000	-0.0936194	0.221501	0.315121	-0.143217	0.0121052	0.155323	1.0000	1
chr15:25500000-26000000	chr15	25500000	26000000	0.635128	0.681836	0.0467082	0.528619	0.613077	0.084458	0.9800	1
chr15:26000000-26500000	chr15	26000000	26500000	0.731344	0.855328	0.123984	0.380661	0.666457	0.285796	1.0000	0
chr15:26500000-27000000	chr15	26500000	27000000	0.672987	0.554936	-0.118051	0.287196	0.531	0.243803	1.0000	3
chr15:27000000-27500000	chr15	27000000	27500000	0.656373	0.735186	0.0788127	0.465238	0.72409	0.258852	1.0000	0
chr15:27500000-28000000	chr15	27500000	28000000	0.630629	0.571432	-0.0591966	0.45664	0.457968	0.00132856	1.0000	0
chr15:28000000-28500000	chr15	28000000	28500000	0.361379	0.202912	-0.158466	0.0905175	-0.170303	-0.26082	0.6000	4
chr15:28500000-29000000	chr15	28500000	29000000	0.145161	-0.237064	-0.382225	-0.184261	-0.504643	-0.320383	0.6200	5
chr15:29000000-29500000	chr15	29000000	29500000	0.384571	0.111936	-0.272635	-0.134352	-0.096047	0.0383051	1.0000	1
chr15:29500000-30000000	chr15	29500000	30000000	-0.702636	-0.553776	0.148859	-0.588243	-0.625547	-0.0373041	1.0000	2
chr15:30000000-30500000	chr15	30000000	30500000	nan	nan	nan	nan	nan	nan	0.1200	4
chr15:30500000-31000000	chr15	30500000	31000000	-0.0239993	-0.0877582	-0.0637588	-0.110241	-0.13673	-0.0264892	0.7000	5
chr15:31000000-31500000	chr15	31000000	31500000	0.413505	-0.150302	-0.563807	0.128125	-0.141944	-0.270068	1.0000	2
chr15:31500000-32000000	chr15	31500000	32000000	0.902638	1.01339	0.110748	0.81583	0.672755	-0.143075	1.0000	1
chr15:32000000-32500000	chr15	32000000	32500000	nan	nan	nan	nan	nan	nan	0.3000	3
chr15:32500000-33000000	chr15	32500000	33000000	-0.517268	-0.644803	-0.127535	-0.623641	-0.703671	-0.08003	0.7400	4
chr15:33000000-33500000	chr15	33000000	33500000	0.146362	-0.222239	-0.3686	-0.104179	-0.154234	-0.0500546	1.0000	2
chr15:33500000-34000000	chr15	33500000	34000000	0.252302	-0.0296654	-0.281968	0.109162	-0.0759145	-0.185076	1.0000	1
chr15:34000000-34500000	chr15	34000000	34500000	-0.734927	-0.783671	-0.048744	-0.896044	-0.809799	0.0862446	1.0000	10
chr15:34500000-35000000	chr15	34500000	35000000	-0.845509	-1.02095	-0.175439	-0.915454	-0.868723	0.0467316	1.0000	5
chr15:35000000-35500000	chr15	35000000	35500000	-0.765604	-1.14431	-0.378707	-0.771223	-0.9776	-0.206377	1.0000	1
chr15:35500000-36000000	chr15	35500000	36000000	-1.05169	-1.17421	-0.122516	-1.06943	-1.05121	0.0182272	1.0000	1
chr15:36000000-36500000	chr15	36000000	36500000	-1.13603	-1.17484	-0.0388123	-1.2615	-1.14274	0.118757	1.0000	0
chr15:36500000-37000000	chr15	36500000	37000000	-1.23832	-1.44726	-0.20894	-1.25702	-1.24088	0.0161372	1.0000	1
chr15:37000000-37500000	chr15	37000000	37500000	-0.940436	-0.867091	0.0733446	-0.6634	-0.611505	0.0518943	1.0000	1
chr15:37500000-38000000	chr15	37500000	38000000	-0.890671	-0.804757	0.085914	-0.889564	-0.845921	0.043643	1.0000	1
chr15:38000000-38500000	chr15	38000000	38500000	-1.29311	-1.26959	0.0235151	-1.2269	-1.39993	-0.173029	1.0000	2
chr15:38500000-39000000	chr15	38500000	39000000	-0.915246	-1.07682	-0.161574	-1.29781	-1.29827	-0.000455756	1.0000	1
chr15:39000000-39500000	chr15	39000000	39500000	-1.29013	-1.15367	0.136459	-1.24874	-1.19478	0.0539646	1.0000	0
chr15:39500000-40000000	chr15	39500000	40000000	-1.49993	-1.39829	0.101646	-1.45745	-1.22494	0.232506	1.0000	4
chr15:40000000-40500000	chr15	40000000	40500000	-1.02647	-1.05061	-0.024141	-1.39705	-1.20459	0.192455	1.0000	14
chr15:40500000-41000000	chr15	40500000	41000000	-1.07989	-1.30467	-0.224778	-1.40385	-1.32239	0.0814602	1.0000	15
chr15:41000000-41500000	chr15	41000000	41500000	-1.04393	-1.03749	0.0064436	-1.40417	-1.41056	-0.00638737	1.0000	8
chr15:41500000-42000000	chr15	41500000	42000000	-1.04661	-0.936802	0.109813	-1.22281	-1.05432	0.168494	1.0000	9
chr15:42000000-42500000	chr15	42000000	42500000	-0.931513	-0.975179	-0.0436661	-1.19897	-1.26847	-0.0694997	1.0000	9
chr15:42500000-43000000	chr15	42500000	43000000	-1.20385	-1.07497	0.128884	-1.3694	-1.42683	-0.0574313	1.0000	5
chr15:43000000-43500000	chr15	43000000	43500000	-1.00831	-1.12082	-0.112507	-1.4293	-1.23752	0.191779	1.0000	11
chr15:43500000-44000000	chr15	43500000	44000000	-0.848915	-1.05515	-0.206235	-1.00312	-1.22627	-0.223148	1.0000	13
chr15:44000000-44500000	chr15	44000000	44500000	-1.23213	-1.15797	0.0741556	-1.36857	-1.22156	0.147014	1.0000	3
chr15:44500000-45000000	chr15	44500000	45000000	-0.471261	-0.476041	-0.00477955	-0.667262	-0.67928	-0.0120183	1.0000	6
chr15:45000000-45500000	chr15	45000000	45500000	0.0408279	-0.255387	-0.296215	-0.286648	-0.196546	0.0901024	1.0000	10
chr15:45500000-46000000	chr15	45500000	46000000	0.579674	0.501277	-0.0783967	0.321227	0.474446	0.153219	1.0000	3
chr15:46000000-46500000	chr15	46000000	46500000	0.978281	0.955455	-0.0228263	0.674149	0.916895	0.242746	1.0000	0
chr15:46500000-47000000	chr15	46500000	47000000	0.758516	0.975459	0.216943	0.61614	1.06208	0.445937	1.0000	0
chr15:47000000-47500000	chr15	47000000	47500000	0.457194	0.535678	0.0784839	0.395681	0.657341	0.26166	1.0000	0
chr15:47500000-48000000	chr15	47500000	48000000	0.783945	0.538942	-0.245004	0.648175	0.621435	-0.0267396	1.0000	1
chr15:48000000-48500000	chr15	48000000	48500000	-0.0177235	-0.0233844	-0.00566085	0.0731549	-0.0455586	-0.118714	1.0000	5
chr15:48500000-49000000	chr15	48500000	49000000	-0.668219	-0.657831	0.0103887	-0.435837	-0.556595	-0.120758	1.0000	4
chr15:49000000-49500000	chr15	49000000	49500000	-0.485804	-0.635662	-0.149858	-0.326581	-0.361223	-0.0346421	1.0000	4
chr15:49500000-50000000	chr15	49500000	50000000	0.14844	0.328381	0.179941	0.194968	0.340941	0.145973	1.0000	2
chr15:50000000-50500000	chr15	50000000	50500000	-0.291073	-0.398853	-0.10778	-0.422148	-0.548804	-0.126655	1.0000	5
chr15:50500000-51000000	chr15	50500000	51000000	-0.914304	-0.866058	0.0482453	-0.989907	-0.959566	0.0303406	1.0000	5
chr15:51000000-51500000	chr15	51000000	51500000	0.140349	-0.210114	-0.350463	-0.125052	-0.296556	-0.171505	1.0000	3
chr15:51500000-52000000	chr15	51500000	52000000	-0.580642	-0.767738	-0.187096	-0.682669	-0.576314	0.106355	1.0000	6
chr15:52000000-52500000	chr15	52000000	52500000	-0.616056	-0.726003	-0.109947	-0.667135	-0.894462	-0.227327	1.0000	4
chr15:52500000-53000000	chr15	52500000	53000000	0.0150286	0.00785948	-0.00716913	-0.0467596	0.028	0.0747596	1.0000	4
chr15:53000000-53500000	chr15	53000000	53500000	1.00146	1.28584	0.284376	0.807588	1.02183	0.214242	1.0000	0
chr15:53500000-54000000	chr15	53500000	54000000	0.735104	1.0405	0.305396	0.739022	1.04129	0.302265	1.0000	2
chr15:54000000-54500000	chr15	54000000	54500000	0.684336	0.99358	0.309244	0.754335	1.36318	0.608841	1.0000	0
chr15:54500000-55000000	chr15	54500000	55000000	0.973942	1.21113	0.237192	0.964505	1.34065	0.376147	0.9600	0
chr15:55000000-55500000	chr15	55000000	55500000	0.415758	0.326999	-0.0887592	0.315514	0.170392	-0.145122	1.0000	6
chr15:55500000-56000000	chr15	55500000	56000000	-0.225272	-0.280005	-0.0547331	-0.153152	-0.215972	-0.0628191	1.0000	4
chr15:56000000-56500000	chr15	56000000	56500000	-0.485615	-0.46888	0.0167347	-0.321993	-0.320861	0.00113183	0.9800	3
chr15:56500000-57000000	chr15	56500000	57000000	-0.785481	-0.823014	-0.0375331	-0.762583	-0.806015	-0.0434313	1.0000	2
chr15:57000000-57500000	chr15	57000000	57500000	-1.19444	-1.11918	0.0752604	-1.00069	-1.10641	-0.10572	1.0000	1
chr15:57500000-58000000	chr15	57500000	58000000	-0.295261	-0.463436	-0.168175	-0.723168	-0.857914	-0.134745	1.0000	2
chr15:58000000-58500000	chr15	58000000	58500000	-0.465268	-0.533547	-0.0682787	-0.88344	-0.868813	0.0146262	1.0000	3
chr15:58500000-59000000	chr15	58500000	59000000	-1.15603	-1.25868	-0.102652	-1.21755	-1.29007	-0.0725258	1.0000	4
chr15:59000000-59500000	chr15	59000000	59500000	-0.699185	-0.817019	-0.117834	-0.932477	-1.19441	-0.261933	1.0000	4
chr15:59500000-60000000	chr15	59500000	60000000	-0.339522	-0.540016	-0.200494	-0.650882	-0.596539	0.054343	1.0000	3
chr15:60000000-60500000	chr15	60000000	60500000	-0.425164	-0.586501	-0.161337	-0.521885	-0.651208	-0.129323	1.0000	3
chr15:60500000-61000000	chr15	60500000	61000000	0.173526	-0.150838	-0.324364	-0.0475261	-0.338015	-0.290489	1.0000	0
chr15:61000000-61500000	chr15	61000000	61500000	0.436283	-0.110572	-0.546855	0.0984019	-0.11361	-0.212012	1.0000	1
chr15:61500000-62000000	chr15	61500000	62000000	-0.181965	-0.396252	-0.214287	-0.20948	-0.288571	-0.0790903	1.0000	0
chr15:62000000-62500000	chr15	62000000	62500000	-0.647552	-0.897497	-0.249946	-0.895138	-1.08813	-0.192997	1.0000	4
chr15:62500000-63000000	chr15	62500000	63000000	-0.850794	-1.08088	-0.230084	-1.07444	-1.11508	-0.0406363	1.0000	0
chr15:63000000-63500000	chr15	63000000	63500000	-1.27154	-1.21051	0.0610234	-1.5242	-1.10563	0.418579	1.0000	6
chr15:63500000-64000000	chr15	63500000	64000000	-1.0716	-1.15551	-0.0839034	-1.49878	-1.36017	0.138607	1.0000	3
chr15:64000000-64500000	chr15	64000000	64500000	-1.27317	-1.16314	0.11003	-1.31886	-1.39298	-0.0741251	1.0000	9
chr15:64500000-65000000	chr15	64500000	65000000	-1.08854	-0.80651	0.282034	-1.16818	-1.21051	-0.0423224	1.0000	6
chr15:65000000-65500000	chr15	65000000	65500000	-1.07503	-0.9713	0.103727	-1.19764	-1.3729	-0.175265	1.0000	13
chr15:65500000-66000000	chr15	65500000	66000000	-1.10753	-1.30433	-0.196793	-1.366	-1.25622	0.109775	1.0000	6
chr15:66000000-66500000	chr15	66000000	66500000	-0.571425	-0.742616	-0.171191	-1.04886	-1.15208	-0.103226	1.0000	5
chr15:66500000-67000000	chr15	66500000	67000000	-0.850763	-0.97172	-0.120957	-1.2263	-1.21092	0.0153728	1.0000	4
chr15:67000000-67500000	chr15	67000000	67500000	-1.24444	-1.10211	0.142331	-1.15919	-1.28122	-0.122031	1.0000	3
chr15:67500000-68000000	chr15	67500000	68000000	-1.09519	-0.954541	0.140649	-1.3262	-1.35543	-0.0292307	1.0000	4
chr15:68000000-68500000	chr15	68000000	68500000	-1.1685	-1.36625	-0.197757	-1.35602	-1.22793	0.128092	1.0000	5
chr15:68500000-69000000	chr15	68500000	69000000	-1.02471	-1.06148	-0.0367642	-1.2883	-1.32829	-0.0399898	1.0000	3
chr15:69000000-69500000	chr15	69000000	69500000	-1.04893	-0.918885	0.130041	-1.37746	-1.32112	0.0563343	1.0000	5
chr15:69500000-70000000	chr15	69500000	70000000	-0.736586	-0.875431	-0.138846	-1.04891	-1.34653	-0.297612	1.0000	0
chr15:70000000-70500000	chr15	70000000	70500000	-0.853389	-0.907895	-0.0545059	-0.994953	-1.2127	-0.217744	1.0000	1
chr15:70500000-71000000	chr15	70500000	71000000	-1.55873	-1.39398	0.164746	-1.31776	-1.2019	0.115857	1.0000	4
chr15:71000000-71500000	chr15	71000000	71500000	-1.08987	-0.953618	0.136254	-1.15561	-1.38168	-0.226073	1.0000	1
chr15:71500000-72000000	chr15	71500000	72000000	-1.00407	-1.08503	-0.0809601	-1.46232	-1.15941	0.302914	1.0000	1
chr15:72000000-72500000	chr15	72000000	72500000	-1.19403	-1.20373	-0.00969746	-1.14751	-1.33561	-0.188106	1.0000	9
chr15:72500000-73000000	chr15	72500000	73000000	-0.760386	-0.884221	-0.123836	-1.14989	-1.22263	-0.0727328	0.8800	4
chr15:73000000-73500000	chr15	73000000	73500000	-0.704273	-0.93993	-0.235657	-1.01682	-1.05269	-0.0358732	1.0000	3
chr15:73500000-74000000	chr15	73500000	74000000	-0.682269	-0.802733	-0.120464	-0.989456	-0.929555	0.0599013	1.0000	7
chr15:74000000-74500000	chr15	74000000	74500000	-0.636979	-0.87259	-0.235611	-1.01737	-1.02782	-0.0104502	0.9000	8
chr15:74500000-75000000	chr15	74500000	75000000	-0.988968	-1.01201	-0.0230443	-1.41254	-1.0791	0.33344	1.0000	15
chr15:75000000-75500000	chr15	75000000	75500000	-1.12513	-0.94253	0.182597	-1.25466	-1.30202	-0.0473613	0.9000	8
chr15:75500000-76000000	chr15	75500000	76000000	-1.05876	-1.03728	0.0214783	-1.2769	-1.16788	0.109017	1.0000	8
chr15:76000000-76500000	chr15	76000000	76500000	-0.575291	-0.923227	-0.347936	-0.833091	-1.02496	-0.191865	1.0000	4
chr15:76500000-77000000	chr15	76500000	77000000	-0.795185	-0.983764	-0.188579	-0.781603	-0.995703	-0.2141	1.0000	3
chr15:77000000-77500000	chr15	77000000	77500000	-1.25071	-1.18287	0.0678424	-1.02956	-1.25618	-0.226614	1.0000	3
chr15:77500000-78000000	chr15	77500000	78000000	-0.415468	-0.727558	-0.31209	-0.789563	-0.856393	-0.0668302	0.9800	1
chr15:78000000-78500000	chr15	78000000	78500000	-0.842785	-0.885968	-0.0431831	-1.14212	-0.970331	0.171789	1.0000	9
chr15:78500000-79000000	chr15	78500000	79000000	-0.709343	-0.80213	-0.0927871	-0.879614	-1.01185	-0.132235	1.0000	8
chr15:79000000-79500000	chr15	79000000	79500000	0.0240531	-0.35845	-0.382503	-0.421928	-0.658301	-0.236373	1.0000	4
chr15:79500000-80000000	chr15	79500000	80000000	-0.362688	-0.391883	-0.0291954	-0.467084	-0.685592	-0.218507	1.0000	2
chr15:80000000-80500000	chr15	80000000	80500000	-0.387579	-0.469081	-0.0815019	-0.537933	-0.594564	-0.0566316	1.0000	4
chr15:80500000-81000000	chr15	80500000	81000000	-0.162107	-0.355953	-0.193846	-0.453582	-0.451547	0.00203517	1.0000	3
chr15:81000000-81500000	chr15	81000000	81500000	-0.0721017	-0.212562	-0.14046	-0.0727824	-0.44621	-0.373427	1.0000	6
chr15:81500000-82000000	chr15	81500000	82000000	0.135053	0.0739738	-0.0610794	0.208173	0.176173	-0.0319999	1.0000	0
chr15:82000000-82500000	chr15	82000000	82500000	-0.710106	-0.694597	0.015509	-0.776619	-0.628817	0.147802	0.7200	5
chr15:82500000-83000000	chr15	82500000	83000000	-0.294756	-0.450008	-0.155252	-0.299615	-0.576845	-0.27723	0.9000	7
chr15:83000000-83500000	chr15	83000000	83500000	-0.300389	-0.337916	-0.0375271	-0.321328	-0.41013	-0.0888019	1.0000	6
chr15:83500000-84000000	chr15	83500000	84000000	0.607285	0.57425	-0.0330351	0.429227	0.508837	0.0796097	1.0000	1
chr15:84000000-84500000	chr15	84000000	84500000	-0.275665	-0.374285	-0.0986197	-0.504033	-0.408418	0.095615	0.7000	1
chr15:84500000-85000000	chr15	84500000	85000000	-0.992421	-0.831235	0.161186	-1.13306	-1.1459	-0.0128433	0.9400	8
chr15:85000000-85500000	chr15	85000000	85500000	-0.92257	-0.792555	0.130014	-0.914157	-0.731185	0.182972	1.0000	1
chr15:85500000-86000000	chr15	85500000	86000000	-0.406341	-0.225606	0.180735	-0.769532	-0.526136	0.243396	1.0000	1
chr15:86000000-86500000	chr15	86000000	86500000	0.988043	1.18839	0.200348	0.940744	0.97945	0.0387054	1.0000	1
chr15:86500000-87000000	chr15	86500000	87000000	0.681963	0.923221	0.241258	0.534928	0.724754	0.189826	1.0000	0
chr15:87000000-87500000	chr15	87000000	87500000	0.399657	0.464453	0.0647958	0.262921	0.554588	0.291667	1.0000	0
chr15:87500000-88000000	chr15	87500000	88000000	0.386187	0.329436	-0.0567511	0.141731	0.0857169	-0.0560143	1.0000	0
chr15:88000000-88500000	chr15	88000000	88500000	0.777372	0.795478	0.0181063	0.27292	0.349789	0.0768688	1.0000	3
chr15:88500000-89000000	chr15	88500000	89000000	-0.0129849	-0.339376	-0.326391	-0.392512	-0.426775	-0.0342622	1.0000	6
chr15:89000000-89500000	chr15	89000000	89500000	-0.539696	-0.747429	-0.207733	-0.951735	-0.903092	0.0486424	1.0000	6
chr15:89500000-90000000	chr15	89500000	90000000	-0.45807	-0.688979	-0.230909	-0.979311	-0.946136	0.0331752	1.0000	10
chr15:90000000-90500000	chr15	90000000	90500000	-0.818452	-0.806115	0.0123371	-0.984065	-0.851696	0.132369	1.0000	9
chr15:90500000-91000000	chr15	90500000	91000000	-0.348998	-0.459969	-0.11097	-0.814285	-0.746055	0.06823	1.0000	9
chr15:91000000-91500000	chr15	91000000	91500000	0.718489	0.753197	0.0347084	0.524777	0.683907	0.15913	1.0000	2
chr15:91500000-92000000	chr15	91500000	92000000	0.922938	1.04702	0.124083	0.591988	0.845597	0.253609	1.0000	1
chr15:92000000-92500000	chr15	92000000	92500000	0.824897	1.03179	0.206893	0.519557	0.660611	0.141054	1.0000	1
chr15:92500000-93000000	chr15	92500000	93000000	-0.0100999	-0.0938438	-0.083744	-0.214131	0.062589	0.27672	1.0000	2
chr15:93000000-93500000	chr15	93000000	93500000	1.11332	0.823752	-0.289569	0.481869	0.763377	0.281508	1.0000	1
chr15:93500000-94000000	chr15	93500000	94000000	1.0055	1.29958	0.294083	0.766659	1.19687	0.430208	1.0000	0
chr15:94000000-94500000	chr15	94000000	94500000	0.818254	1.11197	0.293721	0.841078	1.12021	0.279127	1.0000	1
chr15:94500000-95000000	chr15	94500000	95000000	0.945739	1.15241	0.206666	0.842343	1.01362	0.171281	1.0000	0
chr15:95000000-95500000	chr15	95000000	95500000	-0.285527	-0.250217	0.0353099	-0.133785	-0.302595	-0.168811	1.0000	0
chr15:95500000-96000000	chr15	95500000	96000000	-0.316067	-0.341604	-0.0255366	-0.211556	-0.407758	-0.196202	1.0000	0
chr15:96000000-96500000	chr15	96000000	96500000	-0.161984	-0.292523	-0.130538	-0.158883	-0.199465	-0.0405819	1.0000	1
chr15:96500000-97000000	chr15	96500000	97000000	0.891408	0.738131	-0.153277	0.553892	0.726391	0.172499	1.0000	0
chr15:97000000-97500000	chr15	97000000	97500000	0.698499	1.01892	0.320425	0.821505	1.09104	0.269531	1.0000	0
chr15:97500000-98000000	chr15	97500000	98000000	0.87533	1.01576	0.140433	0.819084	1.15236	0.333271	1.0000	1
chr15:98000000-98500000	chr15	98000000	98500000	1.00171	1.12796	0.126246	0.572224	0.828241	0.256017	1.0000	0
chr15:98500000-99000000	chr15	98500000	99000000	-0.281188	-0.5285	-0.247311	-0.59995	-0.517294	0.082656	1.0000	1
chr15:99000000-99500000	chr15	99000000	99500000	-0.411553	-0.411628	-7.54724e-05	-0.506055	-0.43763	0.0684245	1.0000	4
chr15:99500000-100000000	chr15	99500000	100000000	-0.172035	-0.195068	-0.0230334	-0.261894	-0.00370283	0.258191	1.0000	2
chr15:100000000-100500000	chr15	100000000	100500000	0.953042	1.00903	0.0559923	0.625945	0.802086	0.176142	1.0000	1
chr15:100500000-101000000	chr15	100500000	101000000	0.421879	0.251001	-0.170878	0.353303	0.196493	-0.15681	1.0000	5
chr15:101000000-101500000	chr15	101000000	101500000	0.214983	0.234572	0.0195883	0.0955673	0.250928	0.155361	1.0000	4
chr15:101500000-101991189	chr15	101500000	101991189	0.195909	0.412638	0.216729	0.242267	0.326171	0.0839047	0.6515	4
chr16:0-500000	chr16	0	500000	nan	nan	nan	nan	nan	nan	0.0000	21
chr16:500000-1000000	chr16	500000	1000000	nan	nan	nan	nan	nan	nan	0.0000	26
chr16:1000000-1500000	chr16	1000000	1500000	nan	nan	nan	nan	nan	nan	0.0000	18
chr16:1500000-2000000	chr16	1500000	2000000	nan	nan	nan	nan	nan	nan	0.0000	24
