tile_id	chrom	start	tss_count	gc	n_frac	cpg_n
chr13:49500000-50000000	chr13	49500000	7	0.419348	0	2
chr13:50000000-50500000	chr13	50000000	4	0.433238	0	1
chr13:50500000-51000000	chr13	50500000	5	0.431428	0	0
chr13:51000000-51500000	chr13	51000000	5	0.461326	0	4
chr13:51500000-52000000	chr13	51500000	5	0.47898	0	7
chr13:52000000-52500000	chr13	52000000	1	0.461218	0	0
chr13:52500000-53000000	chr13	52500000	6	0.472196	0	5
chr13:53000000-53500000	chr13	53000000	4	0.46857	0	7
chr13:53500000-54000000	chr13	53500000	3	0.448306	0	0
chr13:54000000-54500000	chr13	54000000	6	0.468256	0.014	6
chr13:54500000-55000000	chr13	54500000	18	0.48952	0	16
chr13:55000000-55500000	chr13	55000000	18	0.46439	0	16
chr13:55500000-56000000	chr13	55500000	15	0.479628	0	16
chr13:56000000-56500000	chr13	56000000	9	0.48395	0	5
chr13:56500000-57000000	chr13	56500000	7	0.465484	0	5
chr13:57000000-57500000	chr13	57000000	0	0.446266	0	0
chr13:57500000-58000000	chr13	57500000	1	0.464162	0	1
chr13:58000000-58500000	chr13	58000000	13	0.453114	0	6
chr13:58500000-59000000	chr13	58500000	3	0.452568	0	2
chr13:59000000-59500000	chr13	59000000	3	0.452114	0	0
chr13:59500000-60000000	chr13	59500000	12	0.455702	0	4
chr13:60000000-60500000	chr13	60000000	3	0.451562	0	1
chr13:60500000-61000000	chr13	60500000	8	0.434988	0	1
chr13:61000000-61500000	chr13	61000000	7	0.388302	0	0
chr13:61500000-62000000	chr13	61500000	4	0.403852	0	1
chr13:62000000-62500000	chr13	62000000	4	0.40991	0	0
chr13:62500000-63000000	chr13	62500000	8	0.421876	0	3
chr13:63000000-63500000	chr13	63000000	6	0.440528	0	2
chr13:63500000-64000000	chr13	63500000	3	0.432166	0	5
chr13:64000000-64500000	chr13	64000000	10	0.436228	0	6
chr13:64500000-65000000	chr13	64500000	2	0.39661	0	0
chr13:65000000-65500000	chr13	65000000	8	0.400974	0	9
chr13:65500000-66000000	chr13	65500000	2	0.402126	0	3
chr13:66000000-66500000	chr13	66000000	2	0.406794	0	3
chr13:66500000-67000000	chr13	66500000	4	0.40261	0	3
chr13:67000000-67500000	chr13	67000000	18	0.406018	0	1
chr13:67500000-68000000	chr13	67500000	15	0.417254	0	2
chr13:68000000-68500000	chr13	68000000	2	0.434944	0	0
chr13:68500000-69000000	chr13	68500000	4	0.424824	0	2
chr13:69000000-69500000	chr13	69000000	1	0.426708	0	0
chr13:69500000-70000000	chr13	69500000	7	0.458594	0	4
chr13:70000000-70500000	chr13	70000000	3	0.430748	0	0
chr13:70500000-71000000	chr13	70500000	5	0.438386	0	1
chr13:71000000-71500000	chr13	71000000	1	0.42344	0	0
chr13:71500000-72000000	chr13	71500000	1	0.426742	0	2
chr13:72000000-72500000	chr13	72000000	0	0.43427	0	0
chr13:72500000-73000000	chr13	72500000	3	0.44266	0	2
chr13:73000000-73500000	chr13	73000000	6	0.45686	0	8
chr13:73500000-74000000	chr13	73500000	11	0.470126	0	5
chr13:74000000-74500000	chr13	74000000	14	0.430188	0	10
chr13:74500000-75000000	chr13	74500000	3	0.398906	0	2
chr13:75000000-75500000	chr13	75000000	1	0.390204	0	0
chr13:75500000-76000000	chr13	75500000	5	0.406304	0	2
chr13:76000000-76500000	chr13	76000000	6	0.397694	0	3
chr13:76500000-77000000	chr13	76500000	0	0.386392	0	0
chr13:77000000-77500000	chr13	77000000	2	0.377364	0	1
chr13:77500000-78000000	chr13	77500000	1	0.389684	0	1
chr13:78000000-78500000	chr13	78000000	3	0.399658	0	6
chr13:78500000-79000000	chr13	78500000	0	0.377502	0	0
chr13:79000000-79500000	chr13	79000000	0	0.367262	0	0
chr13:79500000-80000000	chr13	79500000	0	0.374608	0	0
chr13:80000000-80500000	chr13	80000000	0	0.369332	0	0
chr13:80500000-81000000	chr13	80500000	3	0.390034	0	3
chr13:81000000-81500000	chr13	81000000	0	0.402836	0	1
chr13:81500000-82000000	chr13	81500000	5	0.39949	0	4
chr13:82000000-82500000	chr13	82000000	0	0.382446	0	0
chr13:82500000-83000000	chr13	82500000	1	0.365586	0	0
chr13:83000000-83500000	chr13	83000000	0	0.374866	0	0
chr13:83500000-84000000	chr13	83500000	5	0.3858	0	4
chr13:84000000-84500000	chr13	84000000	3	0.387608	0	1
chr13:84500000-85000000	chr13	84500000	0	0.375924	0	0
chr13:85000000-85500000	chr13	85000000	2	0.380628	0	2
chr13:85500000-86000000	chr13	85500000	0	0.37718	0	0
chr13:86000000-86500000	chr13	86000000	1	0.374512	0	1
chr13:86500000-87000000	chr13	86500000	0	0.370262	0	0
chr13:87000000-87500000	chr13	87000000	0	0.369454	0	0
chr13:87500000-88000000	chr13	87500000	0	0.367002	0	0
chr13:88000000-88500000	chr13	88000000	0	0.361776	0	0
chr13:88500000-89000000	chr13	88500000	2	0.365168	0	1
chr13:89000000-89500000	chr13	89000000	0	0.364524	0	0
chr13:89500000-90000000	chr13	89500000	2	0.380892	0	2
chr13:90000000-90500000	chr13	90000000	2	0.383242	0	1
chr13:90500000-91000000	chr13	90500000	2	0.401786	0	1
chr13:91000000-91500000	chr13	91000000	3	0.412926	0	2
chr13:91500000-92000000	chr13	91500000	4	0.408988	0.00531	2
chr13:92000000-92500000	chr13	92000000	5	0.423161	0.040092	3
chr13:92500000-93000000	chr13	92500000	5	0.43588	0	4
chr13:93000000-93500000	chr13	93000000	6	0.40806	0	3
chr13:93500000-94000000	chr13	93500000	6	0.441896	0	2
chr13:94000000-94500000	chr13	94000000	4	0.440136	0	4
chr13:94500000-95000000	chr13	94500000	3	0.431572	0	10
chr13:95000000-95500000	chr13	95000000	6	0.4446	0	4
chr13:95500000-96000000	chr13	95500000	4	0.447308	0	5
chr13:96000000-96500000	chr13	96000000	4	0.420732	0	2
chr13:96500000-97000000	chr13	96500000	5	0.408728	0	5
chr13:97000000-97500000	chr13	97000000	7	0.4437	0	4
chr13:97500000-98000000	chr13	97500000	3	0.439944	0	0
chr13:98000000-98500000	chr13	98000000	7	0.444978	0	6
chr13:98500000-99000000	chr13	98500000	5	0.434472	0	10
chr13:99000000-99500000	chr13	99000000	6	0.451656	0	1
chr13:99500000-100000000	chr13	99500000	3	0.441538	0	2
chr13:100000000-100500000	chr13	100000000	10	0.418762	0	5
chr13:100500000-101000000	chr13	100500000	11	0.432356	0	10
chr13:101000000-101500000	chr13	101000000	3	0.411372	0	0
chr13:101500000-102000000	chr13	101500000	3	0.41924	0	2
chr13:102000000-102500000	chr13	102000000	0	0.3984	0	0
chr13:102500000-103000000	chr13	102500000	2	0.429872	0	0
chr13:103000000-103500000	chr13	103000000	1	0.428758	0	1
chr13:103500000-104000000	chr13	103500000	3	0.4191	0	3
chr13:104000000-104500000	chr13	104000000	8	0.389436	0	3
chr13:104500000-105000000	chr13	104500000	3	0.412178	0	2
chr13:105000000-105500000	chr13	105000000	4	0.399528	0	3
chr13:105500000-106000000	chr13	105500000	0	0.376462	0	0
chr13:106000000-106500000	chr13	106000000	0	0.384344	0	0
chr13:106500000-107000000	chr13	106500000	4	0.408116	0	2
chr13:107000000-107500000	chr13	107000000	3	0.421494	0	1
chr13:107500000-108000000	chr13	107500000	2	0.44042	0	2
chr13:108000000-108500000	chr13	108000000	5	0.42314	0	4
chr13:108500000-109000000	chr13	108500000	1	0.395046	0	0
chr13:109000000-109500000	chr13	109000000	1	0.3951	0	1
chr13:109500000-110000000	chr13	109500000	1	0.41165	0	1
chr13:110000000-110500000	chr13	110000000	3	0.412524	0	1
chr13:110500000-111000000	chr13	110500000	3	0.397596	0	0
chr13:111000000-111500000	chr13	111000000	3	0.41246	0	1
chr13:111500000-112000000	chr13	111500000	4	0.444946	0	6
chr13:112000000-112500000	chr13	112000000	3	0.444306	0	1
chr13:112500000-113000000	chr13	112500000	8	0.428966	0	9
chr13:113000000-113500000	chr13	113000000	10	0.432222	0	2
chr13:113500000-114000000	chr13	113500000	4	0.436176	0	2
chr13:114000000-114500000	chr13	114000000	3	0.42053	0	3
chr13:114500000-115000000	chr13	114500000	4	0.406888	0	1
chr13:115000000-115500000	chr13	115000000	2	0.386592	0	1
chr13:115500000-116000000	chr13	115500000	0	0.37241	0	0
chr13:116000000-116500000	chr13	116000000	1	0.380844	0	1
chr13:116500000-117000000	chr13	116500000	1	0.392674	0	1
chr13:117000000-117500000	chr13	117000000	3	0.405006	0	2
chr13:117500000-118000000	chr13	117500000	2	0.365604	0	1
chr13:118000000-118500000	chr13	118000000	1	0.378624	0	1
chr13:118500000-119000000	chr13	118500000	3	0.376438	0	1
chr13:119000000-119500000	chr13	119000000	5	0.397629	0.00899	4
chr13:119500000-120000000	chr13	119500000	10	0.433565	0.19101	6
chr13:120000000-120421639	chr13	120000000	7	0.430716	0.23717	2
chr14:0-500000	chr14	0	0	nan	1	0
chr14:500000-1000000	chr14	500000	0	nan	1	0
chr14:1000000-1500000	chr14	1000000	0	nan	1	0
chr14:1500000-2000000	chr14	1500000	0	nan	1	0
chr14:2000000-2500000	chr14	2000000	0	nan	1	0
chr14:2500000-3000000	chr14	2500000	0	nan	1	0
chr14:3000000-3500000	chr14	3000000	11	0.424622	0	5
chr14:3500000-4000000	chr14	3500000	2	0.426452	0	3
chr14:4000000-4500000	chr14	4000000	3	0.423558	0	6
chr14:4500000-5000000	chr14	4500000	1	0.4236	0	2
chr14:5000000-5500000	chr14	5000000	5	0.424298	0	4
chr14:5500000-6000000	chr14	5500000	0	0.42362	0	5
chr14:6000000-6500000	chr14	6000000	1	0.421658	0	4
chr14:6500000-7000000	chr14	6500000	4	0.422358	0	3
chr14:7000000-7500000	chr14	7000000	7	0.426828	0	7
chr14:7500000-8000000	chr14	7500000	4	0.440052	0	4
chr14:8000000-8500000	chr14	8000000	11	0.451066	0	5
chr14:8500000-9000000	chr14	8500000	2	0.399518	0	1
chr14:9000000-9500000	chr14	9000000	0	0.40772	0	0
chr14:9500000-10000000	chr14	9500000	2	0.403724	0	0
chr14:10000000-10500000	chr14	10000000	0	0.395802	0	0
chr14:10500000-11000000	chr14	10500000	1	0.402288	0	0
chr14:11000000-11500000	chr14	11000000	2	0.408028	0	1
chr14:11500000-12000000	chr14	11500000	1	0.435318	0	1
chr14:12000000-12500000	chr14	12000000	2	0.426752	0	3
chr14:12500000-13000000	chr14	12500000	1	0.41501	0	1
chr14:13000000-13500000	chr14	13000000	2	0.404074	0	0
chr14:13500000-14000000	chr14	13500000	3	0.404512	0	1
chr14:14000000-14500000	chr14	14000000	5	0.408578	0	4
chr14:14500000-15000000	chr14	14500000	2	0.410608	0	1
chr14:15000000-15500000	chr14	15000000	2	0.407564	0	1
chr14:15500000-16000000	chr14	15500000	0	0.400624	0	0
chr14:16000000-16500000	chr14	16000000	3	0.401984	0	3
chr14:16500000-17000000	chr14	16500000	0	0.416728	0	1
chr14:17000000-17500000	chr14	17000000	2	0.40161	0	1
chr14:17500000-18000000	chr14	17500000	1	0.413486	0	1
chr14:18000000-18500000	chr14	18000000	4	0.42533	0	4
chr14:18500000-19000000	chr14	18500000	1	0.410358	0	1
chr14:19000000-19500000	chr14	19000000	0	0.412878	0.1	1
chr14:19500000-20000000	chr14	19500000	6	0.43651	0	3
chr14:20000000-20500000	chr14	20000000	11	0.45108	0	5
chr14:20500000-21000000	chr14	20500000	16	0.431966	0	11
chr14:21000000-21500000	chr14	21000000	3	0.407622	0	3
chr14:21500000-22000000	chr14	21500000	7	0.449288	0	8
chr14:22000000-22500000	chr14	22000000	1	0.433618	0	1
chr14:22500000-23000000	chr14	22500000	1	0.420338	0	0
chr14:23000000-23500000	chr14	23000000	1	0.409142	0	0
chr14:23500000-24000000	chr14	23500000	0	0.446064	0	0
chr14:24000000-24500000	chr14	24000000	7	0.459962	0	5
chr14:24500000-25000000	chr14	24500000	0	0.465375	0.104262	1
chr14:25000000-25500000	chr14	25000000	3	0.485696	0	3
chr14:25500000-26000000	chr14	25500000	13	0.494408	0	6
chr14:26000000-26500000	chr14	26000000	9	0.449586	0	5
chr14:26500000-27000000	chr14	26500000	8	0.407443	0.016	5
chr14:27000000-27500000	chr14	27000000	4	0.44147	0	4
chr14:27500000-28000000	chr14	27500000	2	0.420258	0	2
chr14:28000000-28500000	chr14	28000000	0	0.424466	0	0
chr14:28500000-29000000	chr14	28500000	2	0.42639	0	3
chr14:29000000-29500000	chr14	29000000	1	0.429964	0	0
chr14:29500000-30000000	chr14	29500000	4	0.44142	0	3
chr14:30000000-30500000	chr14	30000000	5	0.451414	0	2
chr14:30500000-31000000	chr14	30500000	11	0.460322	0	6
chr14:31000000-31500000	chr14	31000000	20	0.464732	0	10
chr14:31500000-32000000	chr14	31500000	4	0.43316	0	3
chr14:32000000-32500000	chr14	32000000	11	0.447854	0	7
chr14:32500000-33000000	chr14	32500000	7	0.457206	0	4
chr14:33000000-33500000	chr14	33000000	3	0.456134	0	3
chr14:33500000-34000000	chr14	33500000	6	0.448622	0	2
chr14:34000000-34500000	chr14	34000000	14	0.445448	0	2
chr14:34500000-35000000	chr14	34500000	9	0.45762	0	7
chr14:35000000-35500000	chr14	35000000	0	0.420768	0	0
chr14:35500000-36000000	chr14	35500000	1	0.394504	0	0
chr14:36000000-36500000	chr14	36000000	1	0.39077	0	0
chr14:36500000-37000000	chr14	36500000	1	0.406406	0	1
chr14:37000000-37500000	chr14	37000000	6	0.415322	0	1
chr14:37500000-38000000	chr14	37500000	0	0.38318	0	0
chr14:38000000-38500000	chr14	38000000	0	0.380946	0	0
chr14:38500000-39000000	chr14	38500000	1	0.37435	0	0
chr14:39000000-39500000	chr14	39000000	2	0.373912	0	2
chr14:39500000-40000000	chr14	39500000	1	0.37977	0	0
chr14:40000000-40500000	chr14	40000000	0	0.381622	0	0
chr14:40500000-41000000	chr14	40500000	2	0.419694	0	1
chr14:41000000-41500000	chr14	41000000	11	0.421974	0	3
chr14:41500000-42000000	chr14	41500000	7	0.412648	0.2	0
chr14:42000000-42500000	chr14	42000000	5	0.415654	0	0
chr14:42500000-43000000	chr14	42500000	4	0.417215	0.2	1
chr14:43000000-43500000	chr14	43000000	9	0.409882	0.1	1
chr14:43500000-44000000	chr14	43500000	7	0.42274	0	0
chr14:44000000-44500000	chr14	44000000	12	0.413952	0	0
chr14:44500000-45000000	chr14	44500000	7	0.41507	0	2
chr14:45000000-45500000	chr14	45000000	6	0.413348	0	5
chr14:45500000-46000000	chr14	45500000	4	0.430532	0	2
chr14:46000000-46500000	chr14	46000000	4	0.42009	0	3
chr14:46500000-47000000	chr14	46500000	9	0.44341	0	5
chr14:47000000-47500000	chr14	47000000	8	0.445	0	6
chr14:47500000-48000000	chr14	47500000	4	0.437618	0	2
chr14:48000000-48500000	chr14	48000000	3	0.441298	0	2
chr14:48500000-49000000	chr14	48500000	3	0.433078	0	4
chr14:49000000-49500000	chr14	49000000	4	0.403584	0	3
chr14:49500000-50000000	chr14	49500000	6	0.396294	0	0
chr14:50000000-50500000	chr14	50000000	17	0.382252	0	1
chr14:50500000-51000000	chr14	50500000	20	0.42069	0	3
chr14:51000000-51500000	chr14	51000000	18	0.415124	0	2
chr14:51500000-52000000	chr14	51500000	13	0.427536	0	4
chr14:52000000-52500000	chr14	52000000	19	0.427652	0	9
chr14:52500000-53000000	chr14	52500000	0	0.408658	0	0
chr14:53000000-53500000	chr14	53000000	1	0.411678	0	0
chr14:53500000-54000000	chr14	53500000	0	0.412938	0	0
chr14:54000000-54500000	chr14	54000000	10	0.448982	0	6
chr14:54500000-55000000	chr14	54500000	29	0.475768	0	17
chr14:55000000-55500000	chr14	55000000	10	0.45726	0	5
chr14:55500000-56000000	chr14	55500000	35	0.480646	0	20
chr14:56000000-56500000	chr14	56000000	16	0.422316	0	2
chr14:56500000-57000000	chr14	56500000	9	0.414318	0	6
chr14:57000000-57500000	chr14	57000000	6	0.445064	0	6
chr14:57500000-58000000	chr14	57500000	13	0.434588	0	10
chr14:58000000-58500000	chr14	58000000	1	0.43216	0	3
chr14:58500000-59000000	chr14	58500000	0	0.413848	0	0
chr14:59000000-59500000	chr14	59000000	10	0.413738	0	2
chr14:59500000-60000000	chr14	59500000	2	0.442432	0	2
chr14:60000000-60500000	chr14	60000000	6	0.435538	0	5
chr14:60500000-61000000	chr14	60500000	3	0.455446	0	2
chr14:61000000-61500000	chr14	61000000	8	0.435318	0	6
chr14:61500000-62000000	chr14	61500000	6	0.422278	0	6
chr14:62000000-62500000	chr14	62000000	3	0.440236	0	2
chr14:62500000-63000000	chr14	62500000	10	0.42759	0	3
chr14:63000000-63500000	chr14	63000000	12	0.468681	6e-06	9
chr14:63500000-64000000	chr14	63500000	9	0.45931	0	6
chr14:64000000-64500000	chr14	64000000	6	0.45632	0	1
chr14:64500000-65000000	chr14	64500000	7	0.438024	0	2
chr14:65000000-65500000	chr14	65000000	6	0.451552	0	7
chr14:65500000-66000000	chr14	65500000	8	0.457326	0	5
chr14:66000000-66500000	chr14	66000000	8	0.451124	0	2
chr14:66500000-67000000	chr14	66500000	4	0.447456	0	3
chr14:67000000-67500000	chr14	67000000	6	0.444796	0	6
chr14:67500000-68000000	chr14	67500000	5	0.441246	0	2
chr14:68000000-68500000	chr14	68000000	3	0.41621	0	2
chr14:68500000-69000000	chr14	68500000	3	0.399478	0	0
chr14:69000000-69500000	chr14	69000000	7	0.455306	0	5
chr14:69500000-70000000	chr14	69500000	10	0.47204	0	8
chr14:70000000-70500000	chr14	70000000	12	0.474792	0	11
chr14:70500000-71000000	chr14	70500000	15	0.468996	0	14
chr14:71000000-71500000	chr14	71000000	2	0.422286	0	0
chr14:71500000-72000000	chr14	71500000	1	0.40775	0	0
chr14:72000000-72500000	chr14	72000000	0	0.434104	0	0
chr14:72500000-73000000	chr14	72500000	1	0.4085	0	3
chr14:73000000-73500000	chr14	73000000	7	0.420978	0	3
chr14:73500000-74000000	chr14	73500000	3	0.409418	0	3
chr14:74000000-74500000	chr14	74000000	1	0.392222	0	0
chr14:74500000-75000000	chr14	74500000	5	0.426392	0	2
chr14:75000000-75500000	chr14	75000000	7	0.433534	0	3
chr14:75500000-76000000	chr14	75500000	8	0.443142	0	3
chr14:76000000-76500000	chr14	76000000	5	0.4447	0	3
chr14:76500000-77000000	chr14	76500000	4	0.443672	0	2
chr14:77000000-77500000	chr14	77000000	3	0.417272	0	2
chr14:77500000-78000000	chr14	77500000	4	0.429916	0	1
chr14:78000000-78500000	chr14	78000000	4	0.424494	0	1
chr14:78500000-79000000	chr14	78500000	3	0.424742	0	4
chr14:79000000-79500000	chr14	79000000	9	0.43434	0	5
chr14:79500000-80000000	chr14	79500000	7	0.434372	0	4
chr14:80000000-80500000	chr14	80000000	1	0.406968	0	0
chr14:80500000-81000000	chr14	80500000	0	0.376354	0	0
chr14:81000000-81500000	chr14	81000000	0	0.366738	0	0
chr14:81500000-82000000	chr14	81500000	0	0.363034	0	0
chr14:82000000-82500000	chr14	82000000	0	0.366434	0	0
chr14:82500000-83000000	chr14	82500000	0	0.362234	0	0
chr14:83000000-83500000	chr14	83000000	0	0.35698	0	0
chr14:83500000-84000000	chr14	83500000	0	0.361958	0	0
chr14:84000000-84500000	chr14	84000000	4	0.363338	0	3
chr14:84500000-85000000	chr14	84500000	0	0.36353	0	0
chr14:85000000-85500000	chr14	85000000	0	0.36646	0	0
chr14:85500000-86000000	chr14	85500000	0	0.368522	0	0
chr14:86000000-86500000	chr14	86000000	2	0.389422	0	0
chr14:86500000-87000000	chr14	86500000	0	0.395764	0	0
chr14:87000000-87500000	chr14	87000000	2	0.404382	0	2
chr14:87500000-88000000	chr14	87500000	0	0.39081	0	0
chr14:88000000-88500000	chr14	88000000	1	0.370922	0	0
chr14:88500000-89000000	chr14	88500000	0	0.36078	0	0
chr14:89000000-89500000	chr14	89000000	0	0.362522	0	0
chr14:89500000-90000000	chr14	89500000	1	0.354826	0	1
chr14:90000000-90500000	chr14	90000000	1	0.362862	0	0
chr14:90500000-91000000	chr14	90500000	0	0.357156	0	0
chr14:91000000-91500000	chr14	91000000	0	0.360544	0	0
chr14:91500000-92000000	chr14	91500000	0	0.369674	0	0
chr14:92000000-92500000	chr14	92000000	0	0.362782	0	0
chr14:92500000-93000000	chr14	92500000	0	0.370872	0	0
chr14:93000000-93500000	chr14	93000000	0	0.35754	0	0
chr14:93500000-94000000	chr14	93500000	1	0.357558	0	1
chr14:94000000-94500000	chr14	94000000	0	0.36383	0	0
chr14:94500000-95000000	chr14	94500000	0	0.36394	0	0
chr14:95000000-95500000	chr14	95000000	0	0.36117	0	0
chr14:95500000-96000000	chr14	95500000	1	0.3589	0	0
chr14:96000000-96500000	chr14	96000000	0	0.365428	0	0
chr14:96500000-97000000	chr14	96500000	1	0.365488	0	0
chr14:97000000-97500000	chr14	97000000	0	0.367548	0	0
chr14:97500000-98000000	chr14	97500000	0	0.361332	0	0
chr14:98000000-98500000	chr14	98000000	1	0.371168	0	0
chr14:98500000-99000000	chr14	98500000	0	0.392148	0	0
chr14:99000000-99500000	chr14	99000000	5	0.422284	0	3
chr14:99500000-100000000	chr14	99500000	1	0.407758	0	0
chr14:100000000-100500000	chr14	100000000	1	0.404208	0	1
chr14:100500000-101000000	chr14	100500000	0	0.389728	0	0
chr14:101000000-101500000	chr14	101000000	1	0.399204	0	0
chr14:101500000-102000000	chr14	101500000	5	0.419446	0	4
chr14:102000000-102500000	chr14	102000000	0	0.388674	0	0
chr14:102500000-103000000	chr14	102500000	2	0.4038	0	1
chr14:103000000-103500000	chr14	103000000	8	0.40182	0	3
chr14:103500000-104000000	chr14	103500000	4	0.41429	0	1
chr14:104000000-104500000	chr14	104000000	3	0.396642	0	1
chr14:104500000-105000000	chr14	104500000	2	0.404162	0	2
chr14:105000000-105500000	chr14	105000000	4	0.405384	0	2
chr14:105500000-106000000	chr14	105500000	3	0.412502	0	3
chr14:106000000-106500000	chr14	106000000	2	0.394924	0	1
chr14:106500000-107000000	chr14	106500000	0	0.3692	0	0
chr14:107000000-107500000	chr14	107000000	0	0.362664	0	0
chr14:107500000-108000000	chr14	107500000	0	0.360788	0	0
chr14:108000000-108500000	chr14	108000000	0	0.357848	0	0
chr14:108500000-109000000	chr14	108500000	1	0.35986	0	1
chr14:109000000-109500000	chr14	109000000	0	0.360742	0	0
chr14:109500000-110000000	chr14	109500000	0	0.369666	0	0
chr14:110000000-110500000	chr14	110000000	0	0.366266	0	0
chr14:110500000-111000000	chr14	110500000	1	0.364636	0	0
chr14:111000000-111500000	chr14	111000000	0	0.36132	0	0
chr14:111500000-112000000	chr14	111500000	1	0.364764	0	1
chr14:112000000-112500000	chr14	112000000	0	0.366152	0	0
chr14:112500000-113000000	chr14	112500000	0	0.358436	0	0
chr14:113000000-113500000	chr14	113000000	0	0.36668	0	0
chr14:113500000-114000000	chr14	113500000	0	0.368674	0	0
chr14:114000000-114500000	chr14	114000000	0	0.374424	0	0
chr14:114500000-115000000	chr14	114500000	3	0.393788	0	0
chr14:115000000-115500000	chr14	115000000	9	0.396424	0	2
chr14:115500000-116000000	chr14	115500000	0	0.373212	0	0
chr14:116000000-116500000	chr14	116000000	0	0.375436	0	0
chr14:116500000-117000000	chr14	116500000	1	0.390324	0	1
chr14:117000000-117500000	chr14	117000000	0	0.392888	0	0
chr14:117500000-118000000	chr14	117500000	1	0.41849	0	0
chr14:118000000-118500000	chr14	118000000	8	0.444384	0	7
chr14:118500000-119000000	chr14	118500000	6	0.458412	0	7
chr14:119000000-119500000	chr14	119000000	3	0.406816	0	2
chr14:119500000-120000000	chr14	119500000	1	0.41088	0	0
chr14:120000000-120500000	chr14	120000000	3	0.435922	0	2
chr14:120500000-121000000	chr14	120500000	1	0.442456	0	2
chr14:121000000-121500000	chr14	121000000	3	0.466494	0	2
chr14:121500000-122000000	chr14	121500000	6	0.454328	0	2
chr14:122000000-122500000	chr14	122000000	10	0.44873	0	6
chr14:122500000-123000000	chr14	122500000	3	0.414044	0	3
chr14:123000000-123500000	chr14	123000000	1	0.39742	0	0
chr14:123500000-124000000	chr14	123500000	3	0.382954	0	1
chr14:124000000-124500000	chr14	124000000	0	0.375484	0	0
chr14:124500000-124902244	chr14	124500000	1	0.384878	0.248605	0
chr15:0-500000	chr15	0	0	nan	1	0
chr15:500000-1000000	chr15	500000	0	nan	1	0
chr15:1000000-1500000	chr15	1000000	0	nan	1	0
chr15:1500000-2000000	chr15	1500000	0	nan	1	0
chr15:2000000-2500000	chr15	2000000	0	nan	1	0
chr15:2500000-3000000	chr15	2500000	0	nan	1	0
chr15:3000000-3500000	chr15	3000000	2	0.405371	0.1	0
chr15:3500000-4000000	chr15	3500000	4	0.390552	0	3
chr15:4000000-4500000	chr15	4000000	3	0.396394	0	1
chr15:4500000-5000000	chr15	4500000	2	0.39727	0	0
chr15:5000000-5500000	chr15	5000000	8	0.41179	0	5
chr15:5500000-6000000	chr15	5500000	0	0.386278	0	0
chr15:6000000-6500000	chr15	6000000	4	0.399468	0	1
chr15:6500000-7000000	chr15	6500000	4	0.421746	0	2
chr15:7000000-7500000	chr15	7000000	2	0.435796	0	2
chr15:7500000-8000000	chr15	7500000	1	0.42769	0	3
chr15:8000000-8500000	chr15	8000000	5	0.401296	0	4
chr15:8500000-9000000	chr15	8500000	2	0.425462	0.005538	3
chr15:9000000-9500000	chr15	9000000	6	0.402904	0.078376	2
chr15:9500000-10000000	chr15	9500000	2	0.387524	0	0
chr15:10000000-10500000	chr15	10000000	5	0.40174	0	2
chr15:10500000-11000000	chr15	10500000	7	0.432288	0	2
chr15:11000000-11500000	chr15	11000000	4	0.417924	0	4
chr15:11500000-12000000	chr15	11500000	4	0.41506	0	3
chr15:12000000-12500000	chr15	12000000	4	0.445386	0	4
chr15:12500000-13000000	chr15	12500000	3	0.45125	0	2
chr15:13000000-13500000	chr15	13000000	1	0.40535	0	2
chr15:13500000-14000000	chr15	13500000	0	0.371434	0	0
chr15:14000000-14500000	chr15	14000000	0	0.368434	0	0
chr15:14500000-15000000	chr15	14500000	0	0.368758	0	0
chr15:15000000-15500000	chr15	15000000	0	0.363164	0	0
chr15:15500000-16000000	chr15	15500000	0	0.36203	0	0
chr15:16000000-16500000	chr15	16000000	0	0.359562	0	0
chr15:16500000-17000000	chr15	16500000	1	0.363016	0	0
chr15:17000000-17500000	chr15	17000000	0	0.356638	0	0
chr15:17500000-18000000	chr15	17500000	0	0.360844	0	0
chr15:18000000-18500000	chr15	18000000	1	0.360684	0	0
chr15:18500000-19000000	chr15	18500000	1	0.365116	0	0
chr15:19000000-19500000	chr15	19000000	1	0.37689	0	0
chr15:19500000-20000000	chr15	19500000	0	0.373684	0	0
chr15:20000000-20500000	chr15	20000000	0	0.36675	0	0
chr15:20500000-21000000	chr15	20500000	1	0.367002	0	0
chr15:21000000-21500000	chr15	21000000	1	0.363316	0	0
chr15:21500000-22000000	chr15	21500000	0	0.367532	0	0
chr15:22000000-22500000	chr15	22000000	0	0.368714	0	0
chr15:22500000-23000000	chr15	22500000	1	0.365112	0	0
chr15:23000000-23500000	chr15	23000000	1	0.365232	0	0
chr15:23500000-24000000	chr15	23500000	0	0.366108	0	0
chr15:24000000-24500000	chr15	24000000	0	0.374212	0	0
chr15:24500000-25000000	chr15	24500000	0	0.382858	0	0
chr15:25000000-25500000	chr15	25000000	2	0.414978	0	3
chr15:25500000-26000000	chr15	25500000	4	0.453844	0	5
chr15:26000000-26500000	chr15	26000000	2	0.403714	0	1
chr15:26500000-27000000	chr15	26500000	1	0.401606	0	2
chr15:27000000-27500000	chr15	27000000	1	0.42122	0	1
chr15:27500000-28000000	chr15	27500000	3	0.467418	0	5
chr15:28000000-28500000	chr15	28000000	2	0.420298	0	1
chr15:28500000-29000000	chr15	28500000	0	0.38066	0	0
