anchor	anchor_rna_contrast	balance_baseline_lmnb1	balance_baseline_log2_mean_cpm	balance_log10_transcript_span	balance_log1p_tss_count_1mb	chromosome	control_mean_rna_contrast	controls	matched_difference	maximum_squared_distance	status	tss
SLC35B4	0.39003881239472715	-0.012300843557046415	-0.04205079709460102	-0.041099740004583926	-0.09781796541006182	chr7	-0.20194850394454988	ZNF117;PSPH;NFE2L3;ERV3-1;CASD1	0.591987316339277	0.2936898751474726	matched	134316929
SLC35E4	-0.24140369673792073	-0.020727863743523645	-0.029948289300531977	-0.10081089125658149	-0.1209823079203397	chr22	-0.2858717266648162	NAGA;MAFF;DNAL4;PHF5A;FOXRED2	0.04446802992689547	0.3048465113132317	matched	30635780
SLC36A1	-0.28524757130637024	0.17387052496910305	-0.12547852200672863	0.0019427064459361931	0.29858969984013317	chr5	-0.0571188200438309	CLK4;AFAP1L1;MAPK9;LMBRD2;SKP2	-0.22812875126253934	0.7922233862341388	matched	151447602
SLC39A9	-0.04984940301730756	-0.13442365229174658	-0.016489911532988677	-0.16845540177101737	0.17667716062610572	chr14	-0.13131022753806346	NIN;HEATR5A;ARID4A;ARHGAP5;ACTR10	0.0814608245207559	0.5017262820964652	matched	69398691
SLC41A2	-0.11892804736451001	-0.263034191655069	-0.32154086586346636	0.2658620302312764	-0.19108227259517052	chr12	-0.0824589617404313	BORCS5;BMAL2;FRS2;PLXNC1;DUSP16	-0.03646908562407872	0.945117115657909	matched	104958289
SLC4A8	-0.20285902134959422	-0.1181137602445983	-0.08124580729057607	0.2173015379950466	0.06189586864183183	chr12	-0.09315891451676102	MPHOSPH9;CFAP251;IFT81;SENP1;TCTN2	-0.1097001068328332	0.6081302278034828	matched	51424830
SLIT3	-0.23349871994991034	-0.20220920286878885	0.5006286045561044	0.5856284751156133	0.02821784394425708	chr5	-0.2600762788005479	ADAMTS12;PAM;SEMA5A;MYO10;MARCHF3	0.02657755885063756	2.0626579824307343	matched	169301138
SLTM	-0.004217941785417345	-0.5420830943097741	0.12295581682761902	0.33700165841203633	-0.0030661313674100743	chr15	0.1359200006647205	HMG20A;ANP32A;LACTB;FBXO22;LARP6	-0.14013794245013783	1.219189185759533	matched	58933678
SMAGP	0.5012562160268388	-0.25112731830325874	-0.41447299322623277	0.12072926610303102	-0.02977087692778868	chr12	-0.0026837141282325394	FAM216A;DIABLO;DDX55;SETD1B;MTRFR	0.5039399301550713	0.5654456888890764	matched	51270414
SMARCAD1	-0.44652177844472707	-0.009492617815621135	0.09670801365810659	-0.033360937114043976	-0.5393641025445639	chr4	0.05292102414382055	SNCA;GATB;SGMS2;FIP1L1;JADE1	-0.4994428025885476	0.5913738805611986	matched	94207864
SMARCC2	-0.17479498628645462	-0.33782414189908416	0.21971717608143174	0.21007036519687539	0.5180133661888995	chr12	-0.1516376873200544	LMBR1L;RSRC2;ZNF740;RARG;VPS33A	-0.02315729896640023	1.033088803336625	matched	56189482
SMC6	-0.159441152499177	-0.11855675422933765	0.006423432280279695	0.12529400739844998	-0.16118309325088287	chr2	-0.2881429668495592	SPRED2;STAM2;TGFBRAP1;LPIN1;EVA1A	0.1287018143503822	0.3150188094560651	matched	17753809
SMIM30	-0.42707661389848184	0.12307415291291646	0.04849710990859915	-0.696820352137355	-0.008739733990669407	chr7	0.12149964202208685	LSM5;DNAJB9;TFPI2;TWIST1;GNG11	-0.5485762559205687	1.403213965230897	matched	113118553
SMURF1	-0.22495048317468047	0.1495977090197763	0.09988034589185224	-0.03536277431883783	0.4349299214959869	chr7	-0.25144304778556703	NUDCD3;RNF216;CLIP2;TNRC18;CYTH3	0.02649256461088656	0.5434245100024986	matched	99144107
SNAPIN	0.2493303053208331	-0.01934338496405298	-0.11486058117278071	-0.1593159521929608	0.3358676120689743	chr1	-0.026569990937849397	SCNM1;LAMTOR2;NIT1;GLMP;LYSMD1	0.2759002962586825	0.4561792881738374	matched	153658702
SNRPC	0.23468927102044823	-0.34808706133990164	0.23365629264684873	-0.23707488292287265	0.01065726438595932	chr6	0.04472976118335073	GINM1;TRIM27;SRSF3;PPIL4;NUP43	0.1899595098370975	1.1107592719262596	matched	34757504
SNU13	0.06652578100721218	-0.407559459052922	0.04118618856121237	0.10460459941187256	0.10827602172488737	chr22	-0.14422802838194942	KDELR3;TUG1;TXN2;PES1;CBX6	0.2107538093891616	0.5077601422181327	matched	41688866
SNX17	0.14245194272670592	-0.8176969778802355	0.10847237891831085	-0.10716724799257671	-0.053317026493864716	chr2	-0.20928788022448808	RETREG2;CNPPD1;AAMP;ATG9A;SLC4A3	0.351739822951194	1.1800822260604187	matched	27370615
SNX6	0.10402837487500527	-0.06474871761340584	0.05088980837628021	0.01753099427582583	0.0668600739424976	chr14	-0.1652043173626117	HECTD1;ERO1A;ARHGAP5;KTN1;PSMA3	0.269232692237617	0.6057597070575708	matched	34630147
SOCS5	0.22555869752206537	-0.1444578683665747	-0.05314312451295211	-0.067116598873046	-0.12732975503250044	chr2	-0.2693560376030904	PRKD3;HEATR5B;CREB1;HNRNPLL;AFTPH	0.49491473512515577	0.4413128476202739	matched	46699294
SORCS2	0.1152811891140526	0.3357773371495059	-0.5129080299196096	0.5408191576309833	0.2528157020280498	chr4	0.15968615375172127	RBM47;CRACD;MAML3;AFG2A;MTHFD2L	-0.04440496463766866	2.0261069673264607	matched	7192537
SOS1	-0.32687032316688835	-0.22922861721529708	0.13731129289664978	0.1976817000253408	-0.11855274230152624	chr2	-0.18054658737809232	STRN;HEATR5B;PRKD3;CREB1;MAP3K20	-0.14632373578879604	0.4933456779461034	matched	39121050
SOWAHC	-0.15453055793998782	-0.06575313498857449	0.35326310051236454	-0.26217892491707095	-0.1791324342757994	chr2	-0.16293825144404525	DLX1;CEBPZOS;MORN2;DLX2;GPATCH11	0.008407693504057429	0.9508846758730911	matched	109614363
SOX6	0.0022806181488914667	0.0493401016266618	-0.32384093543911985	0.41458061922166345	-0.43314406063808364	chr11	-0.057168402688766926	SORL1;ME3;BMAL1;GALNT18;DYNC2H1	0.05944902083765839	1.4825983773132854	matched	16356545
SP3	-0.2284849618339111	-0.524486402817081	0.013513005482905821	0.0398057625971423	-0.5681317376299522	chr2	-0.17444672998181723	PPP3R1;HNRNPLL;CREB1;PRKD3;DCAF17	-0.05403823185209386	1.3355497276604453	matched	173965372
SPATA31H1	0.28790956668996226	-0.31595450422528726	-0.3610574648244387	-0.021671634298296272	0.22304325081017107	chr2	0.07163667484994324	TUBA4B;USP37;MPP4;C2orf42;TTLL4	0.21627289184001902	1.7000401841709585	matched	27537385
SPINT2	0.3270217648722813	-0.06719117655692486	0.04670561768861159	-0.0626015533504172	-0.11263629890885796	chr19	-0.17252170589539323	STRN4;LONP1;NAPA;SH3GL1;SUPT5H	0.4995434707676745	0.12525386891524945	matched	38264572
SPOCD1	-0.2330520567061951	-0.09739480422066782	-0.049925864292618805	0.1025849561236975	0.26857963862950107	chr1	0.04220284195397639	PPT1;ADIPOR1;ELOA;RNPEP;SRRM1	-0.2752548986601715	0.2788322963862091	matched	31816021
SPRED1	0.0192933027169655	-0.2678947267191716	-0.6489853947951196	-0.3319405837842533	-0.019684337584777722	chr15	-0.16575421173928612	CHD2;LRRC49;MEIS2;UACA;CDIN1	0.18504751445625162	1.9827898918392721	matched	38252835
SPRY4	0.13153439827428137	-0.03728703173690362	-0.030180857877236983	-0.33403256725493136	0.2713063436658873	chr5	-0.027200441140030673	SMIM3;GRK6;CDC23;ZCCHC10;SLC26A2	0.15873483941431205	0.7098450587328099	matched	142325020
SPTAN1	0.19687780828564705	-0.49117584378195045	0.8408646324865805	0.17496938578881804	0.37675398001105664	chr9	-0.3366709676586087	RABL6;RUSC2;GPR107;UBE2R2;ABL1	0.5335487759442558	1.9834275366159466	matched	128552586
SPTBN1	-0.1656688709535139	-0.14659613336057342	0.4689535081403733	0.24471876418437266	-0.13747458251789801	chr2	-0.07826147905861429	COL5A2;PSMD1;ANTXR1;RAB10;RBMS1	-0.08740739189489961	1.3073969722522625	matched	54456326
SRCAP	-0.26303401899710543	-0.008732993732048944	0.15435745044986615	0.04322566783513182	0.3486967365756357	chr16	0.22407460739200025	CBFB;PSKH1;CTCF;NAE1;RIPOR1	-0.4871086263891057	0.6404029717670306	matched	30699170
SREK1	-0.1841526785237919	-0.3025243157075781	-0.026433392110312592	-0.128638210337073	-0.0746620148012378	chr5	-0.07760869682752247	TCERG1;GOLPH3;GFM2;AGGF1;CDK7	-0.10654398169626944	0.5133552302304807	matched	66144299
SRFBP1	0.04635149195648269	-0.1737876955472576	-0.01224521189419181	0.05539415360729516	-0.05383468473006037	chr5	0.04222861481597149	PRELID2;PRDM6;ANKRD33B;LYRM7;GIN1	0.004122877140511204	0.5148950061453269	matched	121961974
SRGAP1	0.12573506294512438	-0.005078529606070723	0.11721753549829	0.2821717221897213	0.06944062994582645	chr12	-0.14944038381197366	BICD1;POLR3B;ITPR2;PLXNC1;CEP83	0.27517544675709804	0.8895812762104627	matched	63844699
SRGAP2	-0.13845303437959977	0.18087782230890226	-0.1658617626990831	0.10319781202961487	0.032403932940305524	chr1	-0.2106526605464291	MAST2;ATF6;FOXJ3;ASH1L;EIF4G3	0.07219962616682932	0.7175458553496784	matched	206203540
SRGAP2C	-0.024222654260095844	-0.20471740816787576	-0.23705936333212907	-0.010752036593056458	-0.1198647098892558	chr1	-0.34537039734281116	SDCCAG8;CEP170;NIBAN1;PTPN14;AKT3	0.3211477430827153	0.9088151364866561	matched	121184974
SRSF7	0.2104426094123184	-0.2766459060040357	0.05157604365523982	-0.31338359712204	-0.20929468005566443	chr2	0.052946189688944933	COPS8;ORMDL1;ARL4C;SSB;ITGB1BP1	0.15749641972337347	0.5875201061081452	matched	38751360
SSX2IP	-0.22656794334207486	0.15358551166054413	-0.11107415636405348	-0.07680049117443982	-0.02688621027156035	chr1	0.11382686656186447	PHTF1;NMNAT1;CTNNBIP1;TSNAX;MTF2	-0.34039480990393933	0.23123530107639279	matched	84690460
ST3GAL6	0.18979905263525065	-0.18966422701239882	-0.33823080981797826	-0.21059972534465618	0.020500416618245726	chr3	0.010838434693639709	ISY1;APPL1;CMTM7;RAB43;RUVBL1	0.17896061794161094	0.40793555073698545	matched	98763339
STARD3NL	-0.08591066810462511	0.12714264575984502	-0.11570362123794664	-0.22023648791332695	-0.05836749845416489	chr7	-0.1475261349002494	GSDME;VKORC1L1;SLC37A3;FKBP9;CUL1	0.061615466795624296	0.44980212834451205	matched	38178244
STK3	-0.13246923021258272	-0.2400956089553159	-0.1937630714216431	0.3937682454266922	-0.03397302813189129	chr8	-0.013966084697546052	PSD3;INTS9;UBR5;HMBOX1;PTK2	-0.11850314551503667	1.3993739459662524	matched	98825687
STMN1	0.8788583252238968	-0.24956485086797375	0.01352160115529144	0.0023029249282902065	0.011181235105164333	chr1	0.15282629981802953	CYB5R1;LYPLA2;SCAMP3;GBA1;SNRPE	0.7260320254058673	0.522832425292711	matched	25906418
STPG1	-0.05097361837517278	-0.30127616167957594	-0.27914410971922066	0.08274138665143987	-0.10190143740821511	chr1	0.06115537729638838	ZBED6;PIK3C2B;TCEANC2;FAM76A;MDM4	-0.11212899567156116	0.4833387032303244	matched	24413781
STRADA	0.17509925611733124	-0.06599654950144362	-0.025847267009965397	-0.042789364455836976	0.009246182541339798	chr17	0.15623903505762957	MFSD11;SKA2;PRR11;CWC25;GOSR1	0.01886022105970167	0.3246262450443882	matched	63741798
STXBP1	-0.6835234488962989	-0.23236257320716824	-0.063147414509928	0.11628547225801633	0.09858424669957067	chr9	-0.3422920031508189	UBAP1;RECK;RNF38;RUSC2;TSC1	-0.34123144574548	0.4609254575788455	matched	127612276
SUOX	-0.07853350413570848	0.08776932286049788	-0.24803934199169278	-0.17822373610441478	0.07850818644005675	chr12	-0.0508999299403019	MYG1;NAB2;AAAS;NOP2;STAT6	-0.027633574195406574	0.3693043423448511	matched	55997275
SVEP1	0.007859961431599949	-0.5322971046112546	-0.11090547719242869	0.16252144539465463	-0.6259829337697849	chr9	-0.07450230238094627	CDC14B;PBX3;MLLT3;GAPVD1;SCAI	0.08236226381254622	1.4218277836178204	matched	110579740
SYNCRIP	-0.1373738123851691	0.07505501086903904	-0.20514616724920276	0.07362027520827769	-0.11103084673711194	chr6	-0.08335607462822239	PTP4A1;SERINC1;GJA1;MAP3K7;HDAC2	-0.05401773775694671	1.0971816621566226	matched	85642885
SYNE2	0.47006498822272746	-0.07429838442351405	0.007309394183830087	0.3321592438853922	0.011923327597184064	chr14	-0.1718435532406849	NUBPL;RALGAPA1;DPF3;MNAT1;ARMH4	0.6419085414634124	0.6132138574973623	matched	63853003
SYNPO	-0.10095611085741396	-0.40247585401090663	-0.005465454414062876	-0.08460036183895672	-0.1317470698582981	chr5	0.10032165680960253	CLTB;LMAN2;DBN1;CANX;PDLIM7	-0.2012777676670165	0.5725177432296935	matched	150640659
SYNRG	0.09403617063452963	0.1276324384254377	-0.09121303102953915	0.1784584029325309	0.08095583161605771	chr17	-0.2333335069489536	RHOT1;BPTF;GOSR1;APPBP2;DHX40	0.32736967758348323	0.4066948270037346	matched	37609417
SYVN1	-0.46974834327135273	-0.5131404244913211	-0.05347328545188906	-0.03925335155525411	0.20780163783591732	chr11	0.2586175536592352	BRMS1;CCS;MRPL11;CTSF;RBM14	-0.728365896930588	0.5701166078935441	matched	65134518
SZRD1	-0.43084175877065256	-0.3495571125862351	0.5030100443148572	0.0009095869385555427	0.03744868174987248	chr1	0.15577335234402767	NUDC;PTP4A2;ADIPOR1;AHCYL1;STX12	-0.5866151111146802	0.7570487598960525	matched	16367241
TAB2	-0.40465329197164923	-0.7777558603145986	0.20396328074633963	-0.15537579345358976	-0.16832269802145391	chr6	-0.2075223473827661	ILRUN;REV3L;MAPK14;KIF13A;STK38	-0.19713094458888314	2.0555194015656073	matched	149317711
TAF12	0.20837696760719204	-0.20149899348463673	-0.057205172345090635	0.06275533334002298	0.05780887275809929	chr1	0.04823305012247198	SRRM1;NMNAT1;TRIT1;LIX1L;SMAP2	0.16014391748472007	0.203116042529002	matched	28643066
TAF7	0.04178236370840427	0.9314260340605224	0.164711856164246	-0.6631412189335268	1.266144579167436	chr5	0.13361567119998802	TSPAN17;GPX3;DDX41;HIGD2A;MGAT4B	-0.09183330749158375	4.661472398445419	matched	141320783
TAPBP	0.00874749236058836	-0.3846908008370642	0.18150787927726808	0.07935631673783777	-0.03933837403103013	chr6	0.011192478796439965	TRIM27;SRSF3;GNL1;GTPBP2;MICA	-0.0024449864358516045	0.826835147563663	matched	33314077
TBC1D23	-0.2464951785492273	0.034304038312068075	-0.03527204459846245	0.022835269378029044	-0.34952946459485856	chr3	-0.13471937561451366	PIK3CA;SNX4;RUBCN;APPL1;DYNC1LI1	-0.11177580293471365	0.49618634499824676	matched	100260991
TBC1D8	-0.3083813905168471	0.13003133474816655	-0.12561568789872443	0.05181345707071228	-0.04112437497789212	chr2	-0.18907269176715555	SPAST;MEMO1;ASB3;ATAD2B;ITSN2	-0.11930869874969155	0.31225335242321534	matched	101151381
TBP	-0.14114389259392013	0.09785788648229488	-0.1228691205610648	-0.05394271878100554	-0.10358929884761581	chr6	-0.03155681438533886	SNRNP48;MTRES1;TFAP2A;HEY2;RIOK1	-0.10958707820858127	0.3170467897338474	matched	170554368
TCN2	0.03831299278615763	-0.2229469346915412	-0.15413733125984308	-0.014824854764601714	-0.07406525191592861	chr22	-0.1206566544653068	FOXRED2;CBX7;CARD10;SH3BP1;TEF	0.15896964725146442	0.3855132076901566	matched	30607173
TEAD1	-0.4766402722475007	-0.5217007750888594	0.4619699669695265	0.7148435399901083	-0.7682795823836919	chr11	-0.09227137291458637	HIPK3;PDHX;YAP1;RSF1;RAB6A	-0.38436889933291435	2.1474845618913627	matched	12674420
TENT5B	0.4995054698628403	-0.5447075344241521	-0.26555395806726045	0.12268801486090575	0.06691350340151658	chr1	-0.03237025731134913	MED18;EFNA1;TMEM69;EFNA4;DUSP12	0.5318757271741894	0.6541858170533552	matched	27012849
TFG	-0.13529882999245668	-0.029175583980339148	0.1634811654300401	0.12265685710419183	-0.3465758623686547	chr3	0.001628644973076021	DYNC1LI1;SELENOT;COPG1;PCYT1A;TRA2B	-0.1369274749655327	0.5460893503508937	matched	100709493
TGDS	-0.16297881987153673	0.28601654846363245	-0.2451707238671349	-0.016175309092666484	-0.2760663230034024	chr13	-0.021090600113349373	NHLRC3;SLC25A15;PROSER1;KLF5;MRPS31	-0.14188821975818736	0.6790643533765758	matched	94596151
TGFBR1	0.8913724656331823	-0.08933770363918908	0.03426431248192968	-0.15745912522625755	-0.024665817721513994	chr9	0.016733265029856836	PTGR1;SPIN1;SPTLC1;NCBP1;CTNNAL1	0.8746392006033255	0.31957730747740476	matched	99105112
THAP2	0.17957908423414048	-0.6682952677772392	-0.5264049107441774	-0.06841392435703092	-0.1544074902869852	chr12	0.21911695453363816	ETFRF1;NOPCHAP1;KRR1;NFYB;ETFBKMT	-0.03953787029949768	1.476335925091667	matched	71664300
THG1L	0.12484293529548385	0.1846890304290929	-0.254200558933111	-0.2329961515625968	0.17659233242368627	chr5	0.045058525938620336	MTX3;BRIX1;RAD1;CRHBP;AK6	0.07978440935686351	0.37681950780700996	matched	157731419
THRB	0.0065523475763316075	-0.66022763156688	-0.2487947198884275	0.1568201252567425	-0.2771858423232132	chr3	0.2980290904046504	VEPH1;NEK10;ZBTB20;STAC;CFAP20DC	-0.2914767428283188	1.7782570245650566	matched	24494849
THUMPD2	0.21860775311331215	-0.2878182561063736	-0.0036766653887911893	-0.1340032043829673	-0.28168744306664795	chr2	-0.01942086421185857	CEP68;WDR35;PECR;WDSUB1;CYP20A1	0.23802861732517072	0.47968658657798524	matched	39779257
TICAM2	-0.14206257018328827	-0.06905272161263637	-0.04124049627819065	-0.2937787607999314	0.27403952745700266	chr5	0.05598867654914699	AGGF1;SPDL1;ERAP1;ARSK;TTC33	-0.19805124673243527	0.45447622880498095	matched	115602478
TIMM23	0.08751277422044712	-0.000980678249179301	0.03249104923528234	-0.07960812119600266	-0.06938678688609595	chr10	-0.009863835385209185	CHST3;PPA1;GLUD1;NUDT5;EIF4EBP2	0.0973766096056563	0.26157400309674794	matched	45972488
TIMM50	0.2458538881143566	-0.04188577877489763	-0.15533379801506753	-0.027200268738122646	0.09376698046367338	chr19	0.09897098748187344	BABAM1;DDA1;FARSA;LSM4;NR2F6	0.14688290063248316	0.10117905843314517	matched	39480837
TIMMDC1	0.2798419832635517	-0.2426912832149167	0.13711989451810802	-0.06943824817384878	-0.022520460338669696	chr3	0.05253060859074116	SEC62;FAM162A;ATG3;MKRN2;NAA50	0.22731137467281054	0.29581149686750585	matched	119498546
TLCD1	0.0652991295332992	-0.01610234262259791	0.1715312270557916	-0.33718171114099804	0.052002357277008526	chr17	0.010128091663114083	HOXB4;HOXB7;HOXB5;HOXB2;EPOP	0.05517103787018511	0.9091396977831736	matched	28726232
TLCD5	0.4946998799375706	-0.53949403689727	-0.4025357567928907	-0.6145793520079956	-0.1390098347733193	chr11	0.22457485029581364	ZBED5;WEE1;FBXO3;APIP;CLNS1A	0.27012502964175694	2.2542975250576127	matched	120325298
TM2D1	0.1387788787006743	0.05714577595044923	0.03737980034890806	-0.08251688418634623	-0.24426537994469277	chr1	-0.07095262345797765	STX6;TLCD4;NBPF15;ADSS2;DUSP10	0.20973150215865194	0.3785134253602229	matched	61725140
TM4SF1	0.31660503318005695	-0.08353152344947012	-0.07901326238415762	-0.18508725792068337	-0.03810360797692358	chr3	0.10838090715252005	CLDN11;TMEM41A;PDHB;NFKBIZ;DNAJB11	0.2082241260275369	0.6069864583435512	matched	149377648
TM4SF18	0.29878313579488813	0.11431817826456137	-0.23282804152557812	-0.14573439001965188	-0.08989155788679914	chr3	0.18945025977918253	LRRC34;RPP14;SUCNR1;NRROS;SLC2A2	0.1093328760157056	0.7701794422533821	matched	149333635
TM4SF19	0.035456247029122645	-0.9127713889517729	-0.22989208455727184	0.030553438426112522	0.6864882060461123	chr3	0.11067623059243518	SUCNR1;TAGLN3;SLC2A2;LRRC34;CRYGS	-0.07521998356331254	2.33796159373855	matched	196338387
TM7SF3	0.2251601808775261	-0.3440289094370441	-0.023818291765086763	-0.06372904782751126	0.09783005710899151	chr12	0.08687705078067864	CPSF6;RAP1B;VEZT;MDM2;NDUFA12	0.13828313009684745	0.6598296507872928	matched	27014383
TMCC2	-0.3307617386248909	0.021995061818889605	-0.08334750427133353	0.09027326348591325	-0.0796074947710686	chr1	0.013334152233285324	TCEANC2;SOX13;RCAN3;SLC6A9;ERMAP	-0.3440958908581762	0.24527506888050582	matched	205227945
TMCC3	-0.11872977088675762	0.021341851660859737	-0.060228285284887884	0.30051092782539945	-0.2827304310185006	chr12	0.047736264627231684	SLC38A4;NT5DC3;AMN1;GLT8D2;MDM1	-0.1664660355139893	0.6183911337651882	matched	94650556
TMED1	0.2913697881091535	0.020071911054969083	-0.0062474658875794065	-0.007516738664484324	0.06210921017393911	chr19	0.12834503395175806	REX1BD;CCDC8;ISYNA1;HMG20B;MRPL54	0.16302475415739542	0.14851454607789322	matched	10836211
TMED5	-0.21317679869729744	-0.5129980611942755	0.35144471330137883	0.0354840055672999	0.07660303440871102	chr1	-0.11575771488286399	FUBP1;HNRNPR;ERRFI1;SMG7;DNAJB4	-0.09741908381443345	1.3354694916894434	matched	93180412
TMED7	-0.2735151682531045	0.046263920054620045	0.3435271747344507	-0.20619857551718995	0.0026845274076962022	chr5	0.05073949488081181	HMGCR;F2R;NSA2;PPIC;ATOX1	-0.3242546631339163	0.5463086673613025	matched	115626035
TMEM102	-0.029459336434019434	-0.1360221027270706	-0.11101117810176842	-0.15791687841471824	0.4793316952970257	chr17	0.2169283913629106	GJD3;HSD17B1;OXLD1;MED11;MIF4GD	-0.24638772779693002	0.6720119387538839	matched	7435434
TMEM120B	-0.00011101438281890808	-0.37652627064463706	0.10146214448134835	0.05342534047888259	0.38470632704190993	chr12	-0.14336900679010717	ATF1;IFT81;PPTC7;ACAD10;NUP107	0.14325799240728826	0.8325253351565098	matched	121712751
TMEM126A	0.3535533594434499	-0.28643760363563164	0.004781112776193891	-0.4562473063869396	-0.2537200293790912	chr11	0.02257210906986773	CCDC34;LIN7C;LTO1;FAM76B;TSKU	0.33098125037358217	0.9161821102299641	matched	85647966
TMEM140	-0.4986539070327083	-0.016499832136260315	0.15439053115934653	-0.033125209862795435	-0.32692026980521494	chr7	0.016325785094197798	FAM221A;SSC4D;CCDC136;GARIN1A;PRRT4	-0.5149796921269061	0.5015298422149275	matched	135148071
TMEM167A	0.3999198583201151	-0.44635471317389463	0.06903689142205016	0.04935405681931351	-0.282958784048309	chr5	0.054942622655551054	YIPF5;PELO;MOCS2;REEP5;GOLPH3	0.34497723566456406	0.9522812139777395	matched	83077393
TMEM184C	-0.3194246874139468	-0.10697214617171791	0.21523517149374952	-0.3234408439341647	-0.40216423203258644	chr4	-0.08020732843356909	FGF5;METTL14;CHIC2;NOA1;CLGN	-0.23921735898037771	0.9430172119642398	matched	147617396
TMEM25	-0.26282686294377733	-0.20916518590387212	-0.12221386524625448	-0.06018343056888864	-0.6831121238949633	chr11	0.2679641553016999	SAC3D1;TM7SF2;MRPL11;CDC42EP2;AP5B1	-0.5307910182454773	0.7173511594959773	matched	118531191
TMEM256	0.29241534246118484	0.07221583574836843	-0.008337737298303338	-0.2986989445909827	0.5095455838167398	chr17	0.23043338818753192	NT5C;COA3;HSD17B1;OXLD1;ARL4D	0.06198195427365291	0.773876398055297	matched	7404096
TMEM258	0.1785918401373774	-0.11128326051065082	-0.33625816861677765	-0.08027139816429218	0.08495478905597009	chr11	0.15498240771686903	LRFN4;YIF1A;RPS6KB2;PPP1CA;POLD4	0.023609432420508364	0.4341243996319992	matched	61792598
TMEM265	0.40524779640245967	-0.3306741083761392	-0.13785057106992327	-0.006210387177487231	0.37717412024267527	chr16	0.1256428007231718	ENKD1;ACD;FBXL8;PDP2;LCAT	0.27960499567928787	0.8223215299393436	matched	30740641
TMEM39A	-0.3136461897723066	-0.08855902713650153	0.020090015224734414	-0.00787711105994518	-0.08913169946990254	chr3	-0.07776242083808871	ATG3;NKTR;ACAD9;SLC35A5;SENP2	-0.23588376893421792	0.1527371761064378	matched	119463614
TMEM44	0.06577831078761598	-0.2713029301594646	-0.17506158245208575	-0.15706178621267775	-0.18557026161776857	chr3	-0.07907561040782482	CMTM7;TASOR;IL17RD;SUSD5;NIT2	0.1448539211954408	0.362363474409801	matched	194633418
TMEM62	-0.06968639368917984	-0.4058007328476476	-0.019700956064974573	-0.38400305852573025	0.1252409033042683	chr15	0.04050507073926282	TRIP4;SIN3A;DENND4A;CTDSPL2;BUB1B	-0.11019146442844266	0.9583286738975596	matched	43133585
TMEM88	-0.10209175555470029	-0.6316332369546451	-0.2627651969461671	-0.34009139428197876	0.4415313118971609	chr17	0.40368000451566244	KRTAP2-3;OXLD1;ARL4D;HOXB2;NT5C	-0.5057717600703627	1.7744061895568988	matched	7855065
TMPPE	-0.38771960641581027	-0.16446298036582474	-0.18870154240838088	-0.2712859149425946	-0.21100382201556211	chr3	0.2311050522227781	SUCNR1;CRYGS;CEP19;RPP14;TAGLN3	-0.6188246586385884	0.9963566669199344	matched	33097145
TMT1A	0.9186595165830678	-0.12188593240906365	-0.07806239329606557	-0.2548094451855515	-0.366956268544915	chr12	0.020964573560436905	SIRT4;DNAJC22;TROAP;RHOF;GLI1	0.8976949430226309	0.7714923607864715	matched	50925014
TMTC3	-0.13978636432010827	-0.208574714285507	-0.2155016186163456	-0.2650455849886576	-0.30933709486088334	chr12	-0.07030256922113302	MRPL42;PAWR;ATP2B1;UBE2N;EEA1	-0.06948379509897525	0.9646567541143589	matched	88142306
TNFRSF9	0.40914486177161846	-0.4941349387045455	-0.6840741462771354	0.11651150408859828	-0.256676665895495	chr1	0.02901237115387928	B3GALT2;LYPLAL1;DDX59;GLRX2;MIER1	0.3801324906177392	1.913908038831505	matched	7940838
TNFSF12	0.18609629975010833	-0.1384255755836492	0.13433659987110513	0.0035006807329727163	0.23387645302655224	chr17	0.18565066597993612	GHDC;CDC6;KLHL11;RND2;MIF4GD	0.0004456337701722046	0.44017008136408464	matched	7549057
TNFSF13	-0.08506656452794203	-0.23636994862376892	-0.23897595797024695	-0.4614797650935851	0.34897352858320785	chr17	0.16846692765564597	GHDC;CDK3;MIF4GD;GJD3;RND2	-0.253533492183588	0.736135540153978	matched	7558749
TNK1	-0.5101735625989585	-0.403260567508428	0.11096805546699828	0.17647855733051687	0.5221421058261295	chr17	-0.012128636161618633	FSCN2;AOC3;AOC2;PSMC3IP;MYADML2	-0.4980449264373399	0.6767983482511257	matched	7381088
TNNI1	-0.15566987413325073	-0.1703686782305987	0.35130351619815503	0.1159329179265734	0.1564537737078696	chr1	0.0893941984082737	YBX1;CAP1;ARF1;RPL5;FABP3	-0.24506407254152443	0.8250692657264642	matched	201421729
TNNT2	0.13528997175086488	0.09133691802677812	0.6461085549883423	-0.1225302998897595	0.04712620299650494	chr1	-0.5791510391599403	YBX1;ENO1;CAP1;ARF1;LMNA	0.7144410109108051	1.4890781741233905	matched	201377679
TNPO3	-0.3832877136690884	-0.28266862114884184	-0.1269264575832254	0.2549993197980719	0.13060736771437723	chr7	-0.20217210641831224	BAZ1B;GTF2I;LUC7L2;ZNRF2;STK17A	-0.1811156072507762	0.6913272601094653	matched	129055110
TOMM5	0.22835163849128826	-0.15363669994483564	-0.10754163174353026	-0.09886068478114751	-0.2528359746579136	chr9	0.2589647238548302	RANBP6;CTSL;CDKN2A;POLE3;RPL35	-0.03061308536354196	0.9309434869511183	matched	37592596
