tile_id	chrom	start	siScr_mCh	dlam_mCh	siScr_DNK	dlam_DNK	tss_count	pc1_cm_base	dpc1_cm_r225x	pc1_lcl_base	dpc1_lcl_ko	lfc_ipsc_silmna	n_genes_ipsc	lfc_cm_h222p	n_genes_cm	cpg_n	gap_frac	giemsa	arm_pos	gc
chr17:13000000-13500000	chr17	13000000	-0.0845301	-0.29597	-0.0361724	-0.374451	1	-1.23466	-0.30791	-1.08753	0.049307	nan	1	nan	1	2	0	0.75	0.4163	0.404825
chr17:13500000-14000000	chr17	13500000	-0.240426	-0.282476	-0.273929	-0.0298085	1	-0.766144	-0.274222	-1.31967	-0.00595977	nan	1	nan	1	1	0	0.75	0.394273	0.403805
chr17:14000000-14500000	chr17	14000000	0.125345	-0.400361	0.0114228	-0.302641	3	-1.21564	-0.254969	-1.35486	0.00988326	0.0282568	2	0.135246	2	8	0	0.75	0.372247	0.410721
chr17:14500000-15000000	chr17	14500000	0.141875	-0.223294	-0.162023	-0.168183	0	-1.25358	-0.365203	-1.31912	-0.052682	nan	0	nan	0	0	0	0.75	0.35022	0.401034
chr17:15000000-15500000	chr17	15000000	-0.390901	-0.191693	-0.578201	-0.10222	3	-0.913673	-0.257058	-1.27398	-0.0847278	-0.180553	2	nan	1	3	0	0.75	0.328194	0.42639
chr17:15500000-16000000	chr17	15500000	-0.784208	-0.00128961	-0.939976	-0.0786594	8	0.0282822	-0.460511	-0.487979	-0.046309	0.231563	7	0.0364667	6	9	0	0.75	0.306167	0.439964
chr17:16000000-16500000	chr17	16000000	-0.996093	-0.0201635	-1.163	0.0233541	6	0.678238	-0.413025	0.665786	0.120469	0.20806	6	0.111375	6	7	0	0	0.284141	0.441457
chr17:16500000-17000000	chr17	16500000	-0.483812	-0.344732	-0.911926	0.0828995	4	0.445656	-0.0958661	0.184304	-0.00457535	-0.0627326	2	0.186455	2	9	0	0	0.262115	0.45102
chr17:17000000-17500000	chr17	17000000	-0.606512	-0.0961583	-0.971989	0.00474993	7	0.944878	-0.2061	0.77272	-0.00149188	-0.111733	7	0.0735327	7	11	0	0	0.240088	0.499946
chr17:17500000-18000000	chr17	17500000	-0.699258	0.0340643	-0.977187	0.0727504	5	1.0364	-0.369561	0.931844	0.0311294	-0.244988	5	0.16386	5	16	0	0	0.218062	0.525095
chr17:18000000-18500000	chr17	18000000	-0.481854	-0.224985	-0.798644	0.0404766	13	1.197	-0.1644	0.935607	-0.144588	-0.124634	11	0.0406579	11	14	0	0	0.196035	0.514573
chr17:18500000-19000000	chr17	18500000	-0.691874	-0.185764	-0.84511	-0.24647	6	1.09626	-0.260953	0.568281	0.0119211	0.0247611	4	0.0122374	3	10	0	0	0.174009	0.446126
chr17:19000000-19500000	chr17	19000000	-0.393446	-0.300218	-0.927457	0.157251	8	0.968785	-0.407786	-0.141476	0.0303947	-0.158933	7	0.134848	7	18	0	0	0.151982	0.504886
chr17:19500000-20000000	chr17	19500000	-0.640056	-0.197638	-0.788239	-0.287327	6	0.525062	-0.406027	-0.933672	-0.00491315	-0.225474	5	-0.115796	4	11	0	0	0.129956	0.452098
chr17:20000000-20500000	chr17	20000000	-0.557555	-0.18594	-0.678948	0.0904135	2	-0.442523	-0.14809	-1.19514	-0.0292026	nan	1	nan	1	3	0	0	0.10793	0.426655
chr17:20500000-21000000	chr17	20500000	-0.189957	-0.230297	-0.0911289	-0.214841	1	-0.983097	0.153301	-1.24417	0.00296644	nan	0	nan	0	8	0	0	0.0859031	0.440898
chr17:21000000-21500000	chr17	21000000	0.312546	-0.057999	0.0718873	0.0103292	6	-1.16669	-0.133846	-1.14148	0.0979689	0.0595926	6	-0.028849	6	12	0	0	0.0638767	0.496961
chr17:21500000-22000000	chr17	21500000	1.25432	-0.260847	0.789848	0.273774	1	-1.68856	-0.0403792	nan	nan	nan	1	nan	0	9	0.05377	0	0.0418502	0.437717
chr17:22000000-22500000	chr17	22000000	1.14393	0.0556663	0.966877	0.402824	0	-1.75286	-0.0399001	-1.2345	0.0172342	nan	0	nan	0	3	0.084566	0	0.0198238	0.420344
chr17:22500000-23000000	chr17	22500000	nan	nan	nan	nan	0	-1.9124	-0.0138676	-1.30996	-0.0162706	nan	0	nan	0	3	0.1	nan	0	0.395575
chr17:23000000-23500000	chr17	23000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.0002	nan	0	0.409101
chr17:23500000-24000000	chr17	23500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.409052
chr17:24000000-24500000	chr17	24000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.408976
chr17:24500000-25000000	chr17	24500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.409118
chr17:25000000-25500000	chr17	25000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.408991
chr17:25500000-26000000	chr17	25500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.408702
chr17:26000000-26500000	chr17	26000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.408647
chr17:26500000-27000000	chr17	26500000	nan	nan	nan	nan	0	-1.865	-0.144926	nan	nan	nan	0	nan	0	5	0.10816	nan	0	0.39233
chr17:27000000-27500000	chr17	27000000	0.342538	0.0286918	0.172304	0.186784	2	-1.76263	-0.0991914	-0.630998	-0.0188454	-0.324551	2	-0.0897145	2	5	0	nan	0	0.432962
chr17:27500000-28000000	chr17	27500000	0.335729	-0.228776	-0.0439104	-0.190199	3	-1.19428	-0.125861	-0.374547	0.00510425	0.305092	2	-0.0115927	3	3	0	0	0.00626595	0.470743
chr17:28000000-28500000	chr17	28000000	-0.613609	-0.0976051	-0.860186	-0.105829	11	-0.213165	-0.286008	0.909788	0.0581909	0.0929555	9	-0.0688432	8	14	0	0	0.0152173	0.443894
chr17:28500000-29000000	chr17	28500000	-0.968008	0.0195362	-1.09728	0.0826371	20	0.926669	-0.0843898	1.29813	0.00318781	0.0186802	19	0.0340366	17	18	0	0	0.0241687	0.492477
chr17:29000000-29500000	chr17	29000000	-1.14024	-0.0805182	-1.30481	0.203743	6	1.04588	-0.178579	1.22963	-0.0275516	-0.222229	5	0.799604	5	9	0	0	0.03312	0.463552
chr17:29500000-30000000	chr17	29500000	-1.29427	0.0524778	-1.41742	0.0582019	7	0.896973	-0.0906151	1.12075	0.00828321	-0.0661304	7	0.00941698	7	10	0	0	0.0420714	0.425639
chr17:30000000-30500000	chr17	30000000	-1.42591	0.163212	-1.4106	-0.122517	6	0.899506	-0.192834	1.29114	-0.137031	-0.23227	5	0.0676536	5	5	0	0	0.0510227	0.408336
chr17:30500000-31000000	chr17	30500000	-1.12714	-0.00572404	-1.38808	0.0896232	5	1.12696	-0.209891	1.23869	0.00332182	0.0651607	5	-0.0556692	3	9	0	0	0.0599741	0.452611
chr17:31000000-31500000	chr17	31000000	-1.30006	-0.0248984	-1.56423	0.182904	5	0.82106	-0.131624	1.06156	-0.0631302	0.344624	4	0.116409	2	5	0	0	0.0689255	0.418314
chr17:31500000-32000000	chr17	31500000	-0.951723	-0.148908	-1.11287	-0.0569556	3	0.822797	-0.190806	1.04027	-0.164346	0.102747	3	0.0381182	3	6	0	0	0.0778768	0.45747
chr17:32000000-32500000	chr17	32000000	-0.938595	-0.0342326	-0.862973	-0.229758	7	0.820341	-0.1051	0.69366	-0.0287491	-0.164891	7	0.0224762	6	8	0	0	0.0868282	0.448807
chr17:32500000-33000000	chr17	32500000	0.494806	0.062529	0.367408	0.0568911	4	0.126464	-0.252602	-0.765954	-0.216094	-0.28926	2	0.110053	2	4	0	0	0.0957795	0.417041
chr17:33000000-33500000	chr17	33000000	1.26486	-0.138998	0.848768	0.040464	1	-0.40998	-0.0645002	-1.26109	-0.0873238	nan	1	nan	0	1	0	0	0.104731	0.451751
chr17:33500000-34000000	chr17	33500000	1.32396	0.0619207	0.93398	0.0818267	0	-0.650633	0.10988	-1.25989	-0.0453132	nan	0	nan	0	0	0	0.5	0.113682	0.439495
chr17:34000000-34500000	chr17	34000000	1.12098	0.295515	0.881153	0.0450506	6	-0.434372	-0.2533	-1.14028	-0.033076	0.206859	2	nan	1	1	0	0.5	0.122634	0.435834
chr17:34500000-35000000	chr17	34500000	1.42854	-0.231661	0.926694	0.036961	4	0.175638	-0.121054	-0.573207	-0.103098	0.10014	4	0.110036	3	6	0	0.5	0.131585	0.472434
chr17:35000000-35500000	chr17	35000000	0.387382	-0.113209	0.454157	-0.309909	10	0.297754	-0.103284	-0.310311	-0.0546015	-0.0510956	9	-0.00194401	7	11	0	0.5	0.140536	0.430539
chr17:35500000-36000000	chr17	35500000	-0.128073	-0.226706	-0.301931	-0.120927	15	0.356387	0.0787738	0.521246	-0.110987	0.266628	6	-0.100157	5	12	0	0.5	0.149488	0.437809
chr17:36000000-36500000	chr17	36000000	0.521465	-0.43396	0.0878639	0.0970402	13	0.342605	0.0142087	0.762667	-0.0658939	-0.100263	5	nan	1	13	0	0.5	0.158439	0.459163
chr17:36500000-37000000	chr17	36500000	-0.235002	-0.363462	-0.692024	-0.0757711	7	0.777562	0.0495347	-0.0481806	-0.297102	0.00114712	7	0.12062	7	13	0	0.5	0.16739	0.481691
chr17:37000000-37500000	chr17	37000000	-0.841758	-0.0547464	-0.985254	-0.0276568	4	0.624283	0.259012	1.026	0.00981933	-0.266087	3	0.0656754	3	3	0	0.5	0.176342	0.421426
chr17:37500000-38000000	chr17	37500000	-0.651825	-0.0216793	-0.78149	-0.25729	5	0.748999	0.0878031	0.728463	0.0527639	0.132642	5	0.0657297	3	8	0	0.5	0.185293	0.439548
chr17:38000000-38500000	chr17	38000000	-0.62541	-0.00810653	-0.931931	0.128736	8	0.972732	-0.0169767	0.728463	0.0527639	0.0413542	7	0.0580917	4	12	0	0.5	0.194244	0.472689
chr17:38500000-39000000	chr17	38500000	-1.11764	0.0952745	-1.21615	0.10943	13	1.16808	-0.0185544	1.2853	0.0335596	0.169262	11	0.00575059	10	20	0	0.5	0.203196	0.508063
chr17:39000000-39500000	chr17	39000000	-1.05367	0.0601874	-1.32264	0.13107	8	1.17279	-0.147724	1.28052	-0.14201	-0.135251	6	-0.0301026	7	10	0	0.5	0.212147	0.472382
chr17:39500000-40000000	chr17	39500000	-1.00968	-0.0150064	-1.22803	0.132576	16	1.03291	-0.0842649	1.28447	-0.0260989	0.127403	11	0.0476787	11	18	0	0.5	0.221099	0.481202
chr17:40000000-40500000	chr17	40000000	-1.04373	0.0264938	-1.19702	0.0228375	13	1.01118	-0.113863	1.28128	-0.0019885	0.0454808	12	0.020884	11	20	0	0.25	0.23005	0.498554
chr17:40500000-41000000	chr17	40500000	-1.04789	0.0183253	-1.30353	0.0402295	17	0.545954	0.00011832	0.638493	-0.223407	0.0119179	4	0.191539	2	5	0	0.25	0.239001	0.417129
chr17:41000000-41500000	chr17	41000000	-1.01854	0.0705775	-1.10481	-0.0652989	41	0.28766	-0.270321	-0.92262	-0.132892	0.658269	6	nan	0	0	0	0.25	0.247953	0.428266
chr17:41500000-42000000	chr17	41500000	-0.922426	0.0120496	-1.03389	-0.0618182	19	0.928779	0.0221236	0.0985752	-0.0744424	0.148858	13	0.127966	11	16	0	0.25	0.256904	0.511849
chr17:42000000-42500000	chr17	42000000	-1.1249	0.197192	-1.41388	0.234737	16	1.12477	-0.166076	1.34481	-0.0214212	-0.132223	12	0.138579	13	20	0	0.25	0.265855	0.49096
chr17:42500000-43000000	chr17	42500000	-0.957735	-0.241697	-1.12776	-0.235329	26	1.1268	-0.0881109	1.32945	-0.00324748	0.00873525	25	0.0031076	25	28	0	0.25	0.274807	0.487347
chr17:43000000-43500000	chr17	43000000	-1.19947	0.12483	-1.32164	-0.0650959	10	1.03036	-0.0869683	nan	nan	0.0160499	8	-0.0655681	8	24	0	0	0.283758	0.478001
chr17:43500000-44000000	chr17	43500000	-0.942694	0.057812	-1.11299	-0.15489	10	1.01323	-0.0859943	0.750766	-0.0617337	0.091714	5	-0.106247	4	14	0	0	0.292709	0.490825
chr17:44000000-44500000	chr17	44000000	-1.24827	0.0813313	-1.14492	0.0639571	16	1.1895	-0.184274	1.23168	0.00692383	-0.00315489	16	0.037318	14	19	0	0	0.301661	0.503128
chr17:44500000-45000000	chr17	44500000	-1.02381	-0.0261177	-1.19206	-0.0775934	14	1.0007	0.058499	1.2376	0.00796662	-0.0439357	11	0.040812	11	16	0	0	0.310612	0.485656
chr17:45000000-45500000	chr17	45000000	-1.05443	0.0939348	-1.16961	0.141481	11	1.03133	-0.0389063	1.25425	0.0166453	0.072216	10	0.0216178	10	20	0	0	0.319564	0.511552
chr17:45500000-46000000	chr17	45500000	-0.563846	-0.13694	-1.01177	-0.00129829	4	0.77434	-0.0963611	0.25188	-0.233525	nan	1	nan	1	7	0	0	0.328515	0.484468
chr17:46000000-46500000	chr17	46000000	-1.69402	0.0762625	-1.56177	-0.116055	3	0.8157	-0.234279	0.577296	-0.0353017	-0.172825	3	0.0183465	3	7	0	0	0.337466	0.423011
chr17:46500000-47000000	chr17	46500000	-1.09941	0.207182	-1.55129	0.125535	7	0.935794	-0.292536	0.246999	-0.0435962	0.00660845	6	0.0199607	5	8	0	0	0.346418	0.448224
chr17:47000000-47500000	chr17	47000000	-1.37699	0.235031	-1.38269	0.0420331	4	0.881144	-0.143879	1.09817	-0.120357	-0.168401	4	-0.0493229	4	6	0	0.25	0.355369	0.421409
chr17:47500000-48000000	chr17	47500000	-1.1937	0.14217	-1.22407	0.0633024	13	1.12126	-0.1615	1.01846	-0.0296453	-0.129284	11	0.0161185	10	15	0	0.25	0.36432	0.477071
chr17:48000000-48500000	chr17	48000000	-1.26162	0.0160585	-1.29321	-0.0501614	5	1.08693	-0.192913	0.649264	0.0374286	-0.127045	4	-0.0242355	4	9	0	0.25	0.373272	0.424948
chr17:48500000-49000000	chr17	48500000	-1.17923	-0.0774004	-1.23726	0.0725577	19	1.06209	-0.122517	0.946385	-0.0104238	0.0751309	14	-0.0207661	11	44	0	0.25	0.382223	0.478155
chr17:49000000-49500000	chr17	49000000	-0.938117	-0.02374	-1.32526	0.0473309	7	1.03633	-0.115952	0.862287	0.0138431	0.0443479	5	-0.171778	3	12	0	0.25	0.391174	0.472568
chr17:49500000-50000000	chr17	49500000	-0.965419	0.0101265	-1.21566	-0.0799169	8	1.08272	-0.169428	1.12536	0.0255495	0.144871	6	-0.0471281	7	19	0	0	0.400126	0.481215
chr17:50000000-50500000	chr17	50000000	-0.923722	0.0531313	-1.00299	-0.00744546	14	1.03029	-0.173268	1.05692	0.101403	0.0515599	14	0.0114086	13	15	0	0	0.409077	0.509343
chr17:50500000-51000000	chr17	50500000	-0.752218	-0.0615504	-0.840605	-0.00716313	10	0.516424	-0.17828	0.922847	0.0712338	0.148042	8	0.0884865	7	14	0	0	0.418028	0.491073
chr17:51000000-51500000	chr17	51000000	-0.0749492	0.0771345	-0.107876	-0.119799	5	-1.19587	-0.016429	0.0998504	0.0941512	0.0993066	5	0.00249685	5	4	0	0	0.42698	0.424595
chr17:51500000-52000000	chr17	51500000	1.33932	0.093408	1.04314	0.0473495	0	-1.87061	-0.0848795	-1.30891	-0.0461345	nan	0	nan	0	0	0	0	0.435931	0.40755
chr17:52000000-52500000	chr17	52000000	0.988198	0.118736	0.99818	0.153616	1	-1.82192	-0.111774	-1.34928	-0.0738131	nan	0	nan	0	1	0	0.75	0.444883	0.376724
chr17:52500000-53000000	chr17	52500000	0.912801	0.158397	0.881024	0.238639	0	-1.8047	-0.158399	-1.27505	-0.00566421	nan	0	nan	0	0	0	0.75	0.453834	0.366083
chr17:53000000-53500000	chr17	53000000	0.386501	0.250195	0.638223	0.423321	0	-1.87669	-0.0292581	-1.2374	-0.0573115	nan	0	nan	0	0	0	0.75	0.462785	0.35325
chr17:53500000-54000000	chr17	53500000	0.357534	0.156183	0.243044	0.518333	1	-1.82195	-0.0894904	-1.386	-0.0321397	nan	0	nan	0	1	0	0.75	0.471737	0.360468
chr17:54000000-54500000	chr17	54000000	0.776639	0.360648	0.953218	0.248489	0	-1.89592	0.0782556	-1.34535	-0.0474232	nan	0	nan	0	0	0	0.75	0.480688	0.36971
chr17:54500000-55000000	chr17	54500000	0.886967	0.179867	0.942555	-0.0536462	3	-1.71487	-0.122618	-1.29172	0.0143973	-0.114698	3	0.0560376	3	2	0	0.75	0.489639	0.379495
chr17:55000000-55500000	chr17	55000000	0.977433	-0.310997	0.982204	-0.253708	2	-1.70996	0.111724	-1.05157	0.00130269	nan	1	nan	1	3	0	0.75	0.498591	0.40192
chr17:55500000-56000000	chr17	55500000	0.994976	0.131938	0.982643	-0.153541	3	-1.41238	-0.158938	-1.26225	-0.0577842	0.300176	2	0.111218	2	3	0	0.75	0.507542	0.398879
chr17:56000000-56500000	chr17	56000000	1.00138	-0.136796	0.947762	-0.138563	1	-1.46352	-0.233858	-1.31071	-0.066529	nan	0	nan	0	0	0	0.75	0.516493	0.397406
chr17:56500000-57000000	chr17	56500000	0.240277	-0.182302	-0.00815602	-0.0308081	6	-1.037	0.281074	-1.02943	-0.0445355	0.112542	6	0.0146113	6	8	0	0.75	0.525445	0.441214
chr17:57000000-57500000	chr17	57000000	-0.224883	-0.273603	-0.449102	-0.292186	2	-0.369655	0.0567737	-0.0952612	-0.0687771	0.19933	2	-0.0973954	2	3	0	0.75	0.534396	0.457321
chr17:57500000-58000000	chr17	57500000	-0.297777	-0.280614	-0.420356	-0.362852	4	-0.0950902	-0.081949	-0.499672	-0.0706909	-0.31871	3	0.00108583	3	5	0	0.75	0.543347	0.474681
chr17:58000000-58500000	chr17	58000000	-0.320055	-0.305332	-0.521338	-0.194922	12	0.366242	-0.339044	0.720989	0.0534695	0.0611502	7	0.115722	5	11	0	0.75	0.552299	0.454199
chr17:58500000-59000000	chr17	58500000	-0.478334	-0.23445	-0.629836	-0.225804	6	-0.223576	0.027738	0.70075	-0.0942287	0.108798	5	0.0235622	4	7	0	0.75	0.56125	0.422145
chr17:59000000-59500000	chr17	59000000	-1.08922	0.0811215	-1.1587	0.0221209	6	0.304977	0.247685	1.0724	-0.160361	0.262445	6	-0.0482819	6	5	0	0.75	0.570202	0.429691
chr17:59500000-60000000	chr17	59500000	-1.76467	0.153155	-1.40713	0.0539428	7	0.621327	0.0409398	1.18305	-0.000199387	-0.0406677	7	0.050454	7	5	0	0	0.579153	0.411561
chr17:60000000-60500000	chr17	60000000	-1.14912	0.057144	-1.21096	-0.00500175	4	0.415628	0.364588	1.00719	-0.200856	-0.228755	2	0.0297358	2	12	0	0.75	0.588104	0.428912
chr17:60500000-61000000	chr17	60500000	-1.09582	0.0378535	-0.919847	-0.0239142	3	0.137042	0.0307559	0.602088	-0.207087	-0.249577	3	-0.00626736	3	3	0	0.75	0.597056	0.397867
chr17:61000000-61500000	chr17	61000000	-0.681967	-0.0622126	-0.680074	-0.25712	2	0.0179583	0.0023097	-0.396142	-0.232176	nan	1	nan	1	8	0	0.75	0.606007	0.433874
chr17:61500000-62000000	chr17	61500000	-1.00118	-0.229209	-0.704376	-0.39686	3	-0.237371	0.27947	-0.0438948	-0.0851615	-0.0685373	3	-0.0873764	2	2	0	0.75	0.614958	0.377153
chr17:62000000-62500000	chr17	62000000	-0.741295	-0.151916	-0.850656	-0.165713	4	0.00303265	0.361068	-0.399864	-0.082405	-0.179844	3	0.0313948	3	5	0	0.75	0.62391	0.424343
chr17:62500000-63000000	chr17	62500000	-0.995764	-0.0995018	-1.30174	0.175962	3	0.438109	0.20457	-0.729291	-0.0539685	-0.148712	3	nan	1	7	0	0.75	0.632861	0.441619
chr17:63000000-63500000	chr17	63000000	-1.39957	0.0578162	-1.34596	0.232634	2	0.132642	0.0161378	-1.21447	-0.097639	0.137095	2	0.0476297	2	4	0	0	0.641812	0.401577
chr17:63500000-64000000	chr17	63500000	-0.975768	0.0688955	-0.998756	-0.207484	19	0.671902	0.26897	0.869583	-0.0191649	0.0832304	15	0.0548161	12	15	0	0	0.650764	0.47931
chr17:64000000-64500000	chr17	64000000	-1.05382	0.0818341	-1.15484	-0.241853	6	0.44342	0.497844	0.973572	0.0610154	-0.129035	4	0.0472932	5	4	0	0	0.659715	0.456251
chr17:64500000-65000000	chr17	64500000	-1.27715	0.047315	-1.15044	-0.0468322	4	0.43681	0.218175	0.367158	-0.0144107	0.0865626	4	-0.000523201	4	8	0	0.5	0.668667	0.439254
chr17:65000000-65500000	chr17	65000000	-0.643524	-0.160801	-0.880364	-0.078154	2	-0.089687	0.16676	-0.959553	-0.0331514	-0.144677	2	-0.36014	2	2	0	0.5	0.677618	0.448229
chr17:65500000-66000000	chr17	65500000	-0.597199	-0.146897	-0.531818	-0.335569	1	-0.596688	0.0227266	-1.37344	-0.0322377	nan	1	nan	1	2	0	0.5	0.686569	0.410691
chr17:66000000-66500000	chr17	66000000	-0.834633	-0.0968061	-0.565688	-0.440569	3	-0.214893	-0.120024	-1.31107	-0.0902335	0.0923312	2	-0.142169	2	2	0	0	0.695521	0.407903
chr17:66500000-67000000	chr17	66500000	-0.363924	-0.252401	-0.53947	-0.360193	2	-0.402476	0.163968	-1.07246	0.0205001	nan	1	nan	0	2	0	0	0.704472	0.462568
chr17:67000000-67500000	chr17	67000000	-0.970732	0.0132466	-0.867793	-0.196691	4	0.134865	-0.0699295	0.434501	0.0197394	-0.0663487	3	-0.0910039	3	4	0	0	0.713423	0.4337
chr17:67500000-68000000	chr17	67500000	-0.908306	-0.0528436	-0.960653	-0.286037	3	-0.0895931	0.26515	0.803543	0.0358505	-0.217768	3	0.0859766	3	3	0	0	0.722375	0.436573
chr17:68000000-68500000	chr17	68000000	-0.379562	-0.377574	-0.485778	-0.174341	5	-0.441674	0.301977	0.252391	0.151412	-0.0135758	5	0.0384074	5	11	0	0	0.731326	0.452822
chr17:68500000-69000000	chr17	68500000	0.0733505	0.0939434	0.0552932	-0.0372802	3	-1.1627	0.447162	-0.899614	0.263566	-0.00329125	3	0.19032	3	2	0	0	0.740277	0.402646
chr17:69000000-69500000	chr17	69000000	-0.105579	-0.0125605	0.0658586	-0.0175775	5	-1.33129	0.153891	-0.513279	0.16559	-0.267194	4	-0.176365	2	1	0	0.75	0.749229	0.377699
chr17:69500000-70000000	chr17	69500000	-0.272208	-0.19819	-0.258877	-0.309682	0	-1.80128	0.267656	-1.38884	-0.0585279	nan	0	nan	0	0	0	0.75	0.75818	0.386822
chr17:70000000-70500000	chr17	70000000	-0.328133	0.137206	-0.019367	-0.102129	2	-1.7226	0.243229	-1.41924	0.0705278	nan	1	-0.160835	2	1	0	0.75	0.767131	0.375219
chr17:70500000-71000000	chr17	70500000	-0.286938	0.327748	0.0625303	0.02027	0	-1.35601	-0.236706	-1.34215	0.029599	nan	0	nan	0	0	0	0.75	0.776083	0.36985
chr17:71000000-71500000	chr17	71000000	-0.526115	-0.00299312	-0.267362	-0.24608	0	-1.58236	0.0651694	-1.22023	0.138277	nan	0	nan	0	0	0	0.75	0.785034	0.375908
chr17:71500000-72000000	chr17	71500000	-0.482626	-0.127027	-0.398173	-0.444135	0	-1.54421	0.0235358	-1.34891	-0.0328331	nan	0	nan	0	0	0	0.75	0.793986	0.384725
chr17:72000000-72500000	chr17	72000000	-0.0565254	-0.168577	-0.16903	-0.40751	1	-1.3455	0.178871	-1.00189	-0.00496835	nan	1	nan	1	3	0	0.75	0.802937	0.451144
chr17:72500000-73000000	chr17	72500000	0.24999	-0.291379	-0.0925042	-0.360823	0	-1.47877	-0.065417	-1.2429	-0.00743416	nan	0	nan	0	3	0	0.75	0.811888	0.464853
chr17:73000000-73500000	chr17	73000000	0.214517	-0.243961	-0.0364694	-0.138812	7	-0.998308	0.242702	-0.717556	0.0273682	0.00390356	5	-0.061669	3	6	0	0	0.82084	0.489794
chr17:73500000-74000000	chr17	73500000	0.951796	-0.144115	0.49496	0.0154601	1	-0.647343	0.42213	-1.25215	-0.0366392	nan	1	nan	1	3	0	0	0.829791	0.493429
chr17:74000000-74500000	chr17	74000000	0.467958	-0.0908953	0.130697	-0.129488	8	-0.0958053	0.123066	-0.52016	-0.19158	0.0890462	6	0.129024	3	13	0	0	0.838742	0.512853
chr17:74500000-75000000	chr17	74500000	-0.139146	0.071915	-0.385967	-0.081919	18	0.0824584	0.647313	0.7771	0.0060755	-0.0635975	7	-0.13484	4	16	0	0	0.847694	0.51502
chr17:75000000-75500000	chr17	75000000	-1.1015	0.0281888	-1.24448	0.00928603	15	0.592876	0.243802	1.08962	0.0691865	0.146403	15	0.035095	15	16	0	0	0.856645	0.494157
chr17:75500000-76000000	chr17	75500000	-0.753638	-0.159017	-1.00384	0.0517117	20	0.540618	0.362721	1.09643	0.0617722	0.0942781	19	0.0293143	16	27	0	0	0.865596	0.535946
chr17:76000000-76500000	chr17	76000000	-0.858813	-0.15896	-1.31054	0.212006	14	0.354725	0.564173	1.15148	0.00120239	0.00356914	11	-0.00134753	9	17	0	0	0.874548	0.501915
chr17:76500000-77000000	chr17	76500000	-0.88791	-0.127664	-1.16286	0.122498	12	0.269028	0.429036	1.06755	0.0135256	0.0646174	11	-0.0966908	9	13	0	0	0.883499	0.501061
chr17:77000000-77500000	chr17	77000000	-0.845137	-0.109109	-1.07505	0.0625601	2	0.398907	0.299002	1.07332	0.0444605	-0.131067	2	nan	1	10	0	0	0.89245	0.509891
chr17:77500000-78000000	chr17	77500000	-0.758055	-0.0943103	-1.27301	0.129636	1	0.0659519	0.505651	0.479927	-0.250417	nan	1	nan	1	4	0	0	0.901402	0.492557
chr17:78000000-78500000	chr17	78000000	-0.643022	-0.215974	-0.904632	-0.0471819	10	0.241229	0.544909	1.08958	-0.0240575	0.143562	8	-0.0225472	8	20	0	0	0.910353	0.516189
chr17:78500000-79000000	chr17	78500000	-0.615551	-0.034719	-1.07701	-0.0598766	6	0.150265	0.523395	0.779304	-0.0546019	-0.0164826	5	0.106036	3	11	0	0	0.919305	0.498755
chr17:79000000-79500000	chr17	79000000	0.12533	-0.30204	-0.305324	0.0691653	3	0.0308754	0.503339	-0.0544307	-0.161946	-0.0636686	3	-0.0011386	3	10	0	0	0.928256	0.545626
chr17:79500000-80000000	chr17	79500000	-0.171574	-0.308487	-0.614725	-0.0165956	5	0.118	0.585356	0.628037	-0.166449	-0.0884714	4	0.066525	3	24	0	0	0.937207	0.534829
chr17:80000000-80500000	chr17	80000000	-0.640536	-0.194834	-0.916201	0.0433444	10	0.195675	0.404333	1.02938	-0.0976729	-0.00616797	10	0.0612195	7	27	0	0	0.946159	0.519101
chr17:80500000-81000000	chr17	80500000	-0.730822	-0.029674	-0.969782	0.0161084	2	0.359613	0.252398	0.947616	-0.218721	-0.144974	2	0.172536	2	24	0	0	0.95511	0.501242
chr17:81000000-81500000	chr17	81000000	-0.719933	-0.189442	-0.99075	0.430239	8	0.416172	0.415445	1.0291	-0.0336006	0.00212609	7	0.0593681	7	47	0	0	0.964061	0.592128
chr17:81500000-82000000	chr17	81500000	-1.11028	-0.0313918	-1.25807	0.326442	27	0.530743	0.166188	nan	nan	0.0769855	24	0.116232	24	46	0.103724	0	0.973013	0.566614
chr17:82000000-82500000	chr17	82000000	-0.82197	-0.0176607	-1.09926	0.189322	19	0.415783	0.43789	1.1984	0.0206774	0.156831	17	0.0651458	16	51	0	0	0.981964	0.562475
chr17:82500000-83000000	chr17	82500000	-0.74391	-0.093243	-0.965358	0.0304295	7	0.172503	0.414694	0.985364	0.00283007	0.00672364	6	0.080535	6	41	0	0	0.990915	0.52185
